author_list_paper_id,author_list_author_id,author_list_affiliation_id
W07-2066,5393,1623.0
W07-2066,19329,1623.0
W07-2067,8673,1623.0
W07-2067,16616,1623.0
W07-2067,19329,1623.0
C02-1110,4768,1624.0
C02-1110,5386,1624.0
C02-1110,13412,1624.0
C04-1070,3511,1624.0
C88-2111,6656,1624.0
C88-2111,7651,1624.0
C88-2111,14848,1624.0
C92-4186,15651,1624.0
C94-1010,8600,1624.0
C94-1010,8601,1624.0
C94-1010,13166,1624.0
C94-1010,14065,1624.0
C94-1010,18805,1624.0
C94-1062,15651,1624.0
C94-2174,8601,1624.0
C96-2169,8600,1624.0
C98-1069,5601,1624.0
H90-1051,14848,1624.0
H90-1051,15651,1624.0
H93-1042,2059,1624.0
H93-1042,8601,1624.0
H93-1042,15651,1624.0
J90-2003,1128,1624.0
J90-2003,14848,1624.0
L08-1297,8601,1624.0
P88-1007,14848,1624.0
P94-1026,15651,1624.0
W06-2811,8601,1624.0
W07-2064,4768,1624.0
W07-2064,8601,1624.0
W07-2064,15541,1624.0
W09-0715,13412,1624.0
W09-1118,13412,1624.0
W09-1906,13412,1624.0
C90-3099,15415,1627.0
H94-1073,6022,1627.0
H94-1073,15866,1627.0
P08-1013,8679,1627.0
P08-1013,14083,1627.0
W00-0738,8890,1628.0
W00-0738,18733,1628.0
W97-0715,14924,1628.0
W00-0739,277,1629.0
W00-0739,3912,1629.0
C86-1038,7112,1630.0
P86-1002,7112,1630.0
W06-1901,9923,1631.0
W06-1901,12861,1631.0
W06-1901,16104,1631.0
M91-1016,267,1632.0
L08-1250,12892,1633.0
L08-1250,14658,1633.0
A00-3007,4134,1634.0
A00-3007,4155,1634.0
A00-3007,10708,1634.0
H93-1031,10482,1634.0
H93-1031,11816,1634.0
H93-1031,13600,1634.0
H93-1031,20174,1634.0
H93-1062,10482,1634.0
H93-1062,11816,1634.0
H93-1062,13600,1634.0
H93-1062,20174,1634.0
H93-1072,10482,1634.0
H93-1072,13600,1634.0
H93-1072,20174,1634.0
H93-1110,10482,1634.0
H93-1110,12646,1634.0
N06-2043,10482,1634.0
N06-2043,15344,1634.0
N06-2043,17409,1634.0
P87-1007,3479,1634.0
W04-0502,4155,1634.0
W04-0502,10482,1634.0
W04-0502,20079,1634.0
W04-1603,4155,1634.0
W05-0111,10482,1634.0
W05-0111,11773,1634.0
W05-0631,11773,1634.0
W05-0631,13548,1634.0
W06-3003,525,1634.0
W06-3003,4155,1634.0
W06-3003,6898,1634.0
W06-3003,7814,1634.0
W06-3003,10482,1634.0
W06-3003,11773,1634.0
W06-3003,20079,1634.0
W09-3737,3696,1634.0
W09-3737,10482,1634.0
W09-3737,16752,1634.0
W09-3737,20079,1634.0
W93-0114,10482,1634.0
W93-0114,11816,1634.0
W93-0114,13600,1634.0
W93-0114,20174,1634.0
W93-0303,10482,1634.0
W93-0303,13600,1634.0
W98-1221,9348,1634.0
X93-1010,10482,1634.0
X93-1010,12646,1634.0
A83-1002,2218,1635.0
A83-1002,17711,1635.0
C67-1031,13407,1635.0
C67-1031,14985,1635.0
C67-1031,20748,1635.0
H86-1002,7249,1635.0
J79-1032e,2219,1635.0
J79-1032e,9980,1635.0
J79-1032e,16439,1635.0
P79-1023,17711,1635.0
L08-1302,11663,1636.0
A92-1017,4434,1637.0
A92-1017,7187,1637.0
A92-1017,8802,1637.0
A92-1017,9550,1637.0
C90-1018,19415,1637.0
C90-3073,4434,1637.0
C90-3073,7187,1637.0
C90-3073,8802,1637.0
C90-3073,13304,1637.0
C92-3160,4434,1637.0
C92-3160,8802,1637.0
C92-3160,9550,1637.0
M98-1013,7319,1638.0
M98-1013,13837,1638.0
M98-1013,17855,1638.0
W04-2306,6736,1639.0
W04-2306,15904,1639.0
W04-2306,15996,1639.0
X96-1005,129,1640.0
X96-1038,129,1640.0
X96-1040,129,1640.0
X96-1060,129,1640.0
X96-1061,129,1640.0
P03-2026,15545,1641.0
D08-1049,18099,1642.0
A88-1011,18389,1643.0
D08-1049,14627,1643.0
J03-3003,9429,1643.0
W00-0710,14627,1643.0
W07-2105,18415,1643.0
A88-1028,4833,1644.0
M93-1020,13129,1644.0
M93-1020,19178,1644.0
X93-1011,11981,1644.0
X96-1015,13507,1644.0
X96-1023,13507,1644.0
W03-1116,8941,1645.0
L08-1425,11890,1646.0
E89-1013,16634,1647.0
I08-7013,15466,1648.0
L08-1544,15466,1648.0
A83-1021,16326,1649.0
C69-6214,6037,1650.0
C69-6214,8863,1650.0
W09-3202,18355,1650.0
W09-3202,19796,1650.0
J97-1007,20044,1651.0
W04-0714,2953,1651.0
W04-0714,20044,1651.0
W96-0412,20044,1651.0
P97-1025,7605,1652.0
C65-1016,9549,1653.0
C00-2122,9668,1654.0
C00-2122,17875,1654.0
C80-1061,18945,1654.0
C82-2026,6554,1654.0
C82-2026,14869,1654.0
C86-1010,8898,1654.0
C88-1017,2250,1654.0
C88-1017,6950,1654.0
C88-2151,19240,1654.0
C92-2116,19240,1654.0
C92-4174,19240,1654.0
C94-1067,14590,1654.0
C98-2197,17023,1654.0
C98-2197,18285,1654.0
E85-1040,12443,1654.0
H86-1022,12849,1654.0
J88-3012,12443,1654.0
J98-3003,17023,1654.0
P98-2202,17023,1654.0
P98-2202,18285,1654.0
W00-1413,17023,1654.0
W09-3914,4156,1654.0
W96-0415,17023,1654.0
W97-0401,15937,1654.0
W97-0401,17023,1654.0
W98-1414,17023,1654.0
W98-1015,13271,1655.0
A92-1044,303,1656.0
A92-1044,15011,1656.0
A92-1044,15061,1656.0
A92-1044,18576,1656.0
C08-1021,3634,1656.0
C08-2020,5987,1656.0
C90-3102,18576,1656.0
C94-1052,303,1656.0
C94-1052,15011,1656.0
C94-1052,15061,1656.0
C94-1052,15644,1656.0
C94-2123,15011,1656.0
C96-1005,15061,1656.0
C98-2159,13583,1656.0
C98-2176,15061,1656.0
C98-2176,15172,1656.0
E03-1038,2489,1656.0
E09-1049,8829,1656.0
E93-1034,12459,1656.0
E95-1016,15011,1656.0
E95-1019,12459,1656.0
E99-1009,12459,1656.0
H05-1081,3380,1656.0
H05-1081,17350,1656.0
H05-1081,18207,1656.0
J00-3002,12459,1656.0
J06-4004,1109,1656.0
J06-4004,3566,1656.0
J06-4004,9804,1656.0
J08-2001,2489,1656.0
L08-1141,3380,1656.0
L08-1141,18207,1656.0
L08-1175,2545,1656.0
L08-1211,1546,1656.0
L08-1211,4981,1656.0
L08-1211,5118,1656.0
L08-1517,270,1656.0
L08-1517,1834,1656.0
L08-1517,4808,1656.0
L08-1517,5588,1656.0
L08-1567,12338,1656.0
N07-2022,1109,1656.0
N07-2022,3566,1656.0
N07-2022,9804,1656.0
N07-2035,3566,1656.0
P00-1064,3841,1656.0
P00-1064,15061,1656.0
P04-3016,2521,1656.0
P07-2015,5456,1656.0
P07-2054,3566,1656.0
P97-1007,897,1656.0
P97-1007,15061,1656.0
P98-2181,15061,1656.0
W00-0706,4787,1656.0
W00-0706,15061,1656.0
W00-0723,18207,1656.0
W00-1322,4787,1656.0
W00-1322,15061,1656.0
W01-0726,2489,1656.0
W01-1013,15061,1656.0
W02-1101,15061,1656.0
W02-1103,4976,1656.0
W02-1103,5928,1656.0
W02-1304,15061,1656.0
W02-2004,2489,1656.0
W03-0421,2489,1656.0
W03-0422,2489,1656.0
W03-1504,2489,1656.0
W04-0806,5121,1656.0
W04-0806,14861,1656.0
W04-0823,897,1656.0
W04-0823,2559,1656.0
W04-0823,14861,1656.0
W04-0828,4787,1656.0
W04-0836,5121,1656.0
W04-0836,14861,1656.0
W04-0861,18660,1656.0
W04-2412,2489,1656.0
W04-2415,2489,1656.0
W05-0620,2489,1656.0
W05-0628,2567,1656.0
W05-0628,3380,1656.0
W05-0635,17350,1656.0
W05-0635,18207,1656.0
W05-0823,1109,1656.0
W05-0823,3566,1656.0
W05-0823,9804,1656.0
W05-1503,12459,1656.0
W06-1804,5748,1656.0
W06-1910,5121,1656.0
W06-2207,303,1656.0
W06-2207,17350,1656.0
W06-2207,18207,1656.0
W06-2402,1109,1656.0
W06-2402,9804,1656.0
W06-2925,2489,1656.0
W06-2925,17350,1656.0
W06-3101,1109,1656.0
W06-3101,9804,1656.0
W06-3120,1109,1656.0
W06-3120,3566,1656.0
W06-3120,8829,1656.0
W06-3120,9804,1656.0
W06-3125,1109,1656.0
W06-3125,3566,1656.0
W06-3125,8829,1656.0
W06-3125,9804,1656.0
W07-0713,1109,1656.0
W07-0720,1109,1656.0
W07-0720,3566,1656.0
W07-0720,8829,1656.0
W07-0720,9804,1656.0
W07-1410,5121,1656.0
W07-2008,18660,1656.0
W07-2015,3634,1656.0
W07-2095,17350,1656.0
W07-2095,18660,1656.0
W08-0307,3566,1656.0
W08-0315,1109,1656.0
W08-0315,3566,1656.0
W08-0315,8829,1656.0
W08-0315,9804,1656.0
W09-0414,1109,1656.0
W09-0414,8829,1656.0
W09-1212,1921,1656.0
W09-2207,14359,1656.0
W09-2207,18207,1656.0
W09-2310,8829,1656.0
W09-2411,15730,1656.0
W98-0709,4976,1656.0
W98-0709,15061,1656.0
W99-0603,3841,1656.0
W99-0603,15061,1656.0
W99-0608,2477,1656.0
W99-0608,12356,1656.0
W99-0628,471,1656.0
W98-1436,7819,1657.0
C86-1062,12574,1658.0
J00-1002,3710,1660.0
J04-2005,3710,1660.0
W98-1305,3710,1660.0
E03-2002,13213,1661.0
E03-2002,16012,1661.0
N07-3007,13714,1662.0
P84-1003,10855,1662.0
W04-2115,12491,1662.0
W04-2115,14771,1662.0
W08-0512,791,1662.0
W08-0512,11314,1662.0
W08-0512,11547,1662.0
W08-0512,11926,1662.0
W08-0512,13714,1662.0
W99-0511,1148,1662.0
W99-0511,12491,1662.0
W99-0511,14771,1662.0
E83-1002,6641,1663.0
C08-1081,1804,1664.0
C08-2017,321,1664.0
C08-2017,12354,1664.0
E99-1051,2766,1664.0
E99-1051,5613,1664.0
E99-1051,17640,1664.0
L08-1179,11378,1664.0
L08-1243,321,1664.0
L08-1243,14482,1664.0
P07-1048,3697,1664.0
W01-1618,12347,1664.0
W01-1618,13716,1664.0
W01-1619,5587,1664.0
W01-1619,6464,1664.0
W01-1619,12347,1664.0
W01-1619,13716,1664.0
W01-1619,15232,1664.0
W02-1701,321,1664.0
W02-1701,589,1664.0
W02-1701,14225,1664.0
W04-2201,1804,1664.0
W04-2306,3697,1664.0
W04-2306,13716,1664.0
W04-2306,20919,1664.0
W07-1905,3890,1664.0
W07-1905,7143,1664.0
W07-1905,10860,1664.0
W07-1909,3890,1664.0
W07-1909,7143,1664.0
W07-1909,10860,1664.0
W09-3925,1201,1664.0
W09-3925,3698,1664.0
W09-3925,10951,1664.0
W09-3925,20919,1664.0
W09-3941,12306,1664.0
W97-0504,326,1664.0
W97-0504,13624,1664.0
L08-1412,13721,1665.0
C80-1083,6450,1666.0
N03-2034,17745,1666.0
L08-1525,1774,1667.0
C69-0601,2037,1668.0
W07-1504,5322,1668.0
W07-1901,5322,1668.0
W07-1213,4496,1669.0
C00-1009,15664,1670.0
C00-2089,12304,1670.0
C00-2089,14208,1670.0
C00-2089,14434,1670.0
C02-1032,2517,1670.0
C04-1046,15671,1670.0
C98-1061,12412,1670.0
D08-1030,1430,1670.0
D08-1030,15298,1670.0
D08-1051,2517,1670.0
D08-1051,3245,1670.0
D08-1051,18622,1670.0
J01-4005,12413,1670.0
J04-2004,2517,1670.0
J04-2004,18622,1670.0
J09-1002,2517,1670.0
J09-1002,3245,1670.0
J09-1002,3640,1670.0
J09-1002,9753,1670.0
J09-1002,18622,1670.0
L08-1286,3245,1670.0
L08-1286,8368,1670.0
L08-1351,442,1670.0
L08-1375,17553,1670.0
L08-1376,6358,1670.0
L08-1376,15672,1670.0
L08-1376,16097,1670.0
L08-1467,2563,1670.0
L08-1467,6184,1670.0
L08-1467,20288,1670.0
L08-1598,2246,1670.0
L08-1598,15298,1670.0
N07-2034,2517,1670.0
N07-2034,6148,1670.0
N09-2055,442,1670.0
N09-2055,2517,1670.0
N09-2055,9753,1670.0
P01-1003,609,1670.0
P01-1027,2517,1670.0
P06-2073,6273,1670.0
P06-2107,2517,1670.0
P98-1064,12413,1670.0
W00-0714,609,1670.0
W00-0732,12304,1670.0
W00-0732,14208,1670.0
W00-0732,14434,1670.0
W01-0725,12304,1670.0
W01-0725,14208,1670.0
W01-1620,2408,1670.0
W01-1620,5579,1670.0
W01-1620,5677,1670.0
W01-1620,15672,1670.0
W02-0706,2517,1670.0
W02-0706,18622,1670.0
W04-0820,15298,1670.0
W04-0842,12304,1670.0
W04-0842,14208,1670.0
W04-0842,16097,1670.0
W04-3245,2517,1670.0
W04-3245,3245,1670.0
W04-3245,3640,1670.0
W04-3245,9753,1670.0
W04-3245,14134,1670.0
W04-3245,18622,1670.0
W05-0835,18622,1670.0
W06-3109,2517,1670.0
W06-3117,15664,1670.0
W07-0708,2517,1670.0
W07-0708,6148,1670.0
W07-0722,3245,1670.0
W07-0722,8368,1670.0
W07-0902,15235,1670.0
W07-0902,18011,1670.0
W07-0902,18622,1670.0
W07-2096,15298,1670.0
W07-2097,2246,1670.0
W07-2097,15298,1670.0
W09-1005,2517,1670.0
W97-0407,10795,1670.0
W97-0407,18622,1670.0
W98-1307,14134,1670.0
W98-1307,18622,1670.0
W07-2096,14177,1671.0
C86-1063,9282,1672.0
C86-1063,14351,1672.0
C90-2016,9282,1672.0
A92-1042,13468,1673.0
A92-1042,16367,1673.0
C00-2161,5356,1673.0
C00-2161,12868,1673.0
C02-1066,5356,1673.0
C02-1066,7982,1673.0
C90-3063,3715,1673.0
C90-3063,7895,1673.0
E95-1036,5356,1673.0
J94-4003,7895,1673.0
J95-3004,7895,1673.0
J95-3004,13468,1673.0
L08-1218,7895,1673.0
L08-1218,7896,1673.0
P06-1044,9517,1673.0
P91-1017,7895,1673.0
P93-1022,11427,1673.0
P93-1022,11472,1673.0
P94-1018,13124,1673.0
W02-0508,13468,1673.0
W05-0706,19422,1673.0
W06-3906,2034,1673.0
W06-3906,11173,1673.0
W06-3906,19422,1673.0
W07-0813,11372,1673.0
W98-1429,5356,1673.0
W98-1429,5547,1673.0
C92-4201,3715,1674.0
P91-1017,3715,1674.0
P91-1048,3715,1674.0
W07-0813,19422,1675.0
L08-1509,14335,1676.0
E85-1004,1030,1677.0
C94-2181,385,1678.0
A83-1033,8564,1679.0
P85-1031,483,1680.0
P85-1031,5402,1680.0
P85-1031,11975,1680.0
P85-1031,13011,1680.0
P85-1031,14107,1680.0
P85-1031,14903,1680.0
D08-1006,15675,1681.0
D09-1110,1479,1681.0
E95-1036,12868,1681.0
W04-1311,7418,1681.0
W04-1311,16783,1681.0
W04-3206,17428,1681.0
W07-1422,6318,1681.0
P98-2218,18812,1683.0
W97-0509,15824,1683.0
W97-0509,18812,1683.0
W01-1016,13059,1684.0
P07-2033,14483,1685.0
E03-2011,15175,1686.0
L08-1386,3387,1686.0
W07-0908,5773,1687.0
T75-2015,3291,1688.0
T75-2024,3291,1688.0
P81-1004,1525,1689.0
C98-2123,4598,1690.0
H93-1042,8443,1690.0
H93-1042,11053,1690.0
P98-2128,4598,1690.0
W97-0411,4611,1690.0
W97-0411,11128,1690.0
W97-0411,19429,1690.0
W97-0910,2059,1690.0
W97-0910,4611,1690.0
N01-1030,1987,1691.0
W01-1617,1987,1691.0
W04-2304,1393,1692.0
W04-2304,1987,1692.0
W04-2304,6555,1692.0
W04-2304,10601,1692.0
W04-2304,19429,1692.0
W07-0308,4611,1692.0
W07-0308,19429,1692.0
W07-0310,1987,1692.0
W07-0310,19429,1692.0
L08-1511,18383,1693.0
I08-8004,8747,1694.0
C02-1161,14801,1695.0
W98-1222,14801,1695.0
L08-1510,6456,1696.0
C82-2007,1533,1697.0
D09-1152,16955,1697.0
D09-1152,20017,1697.0
E85-1031,1533,1697.0
J84-1001,19215,1697.0
P09-1056,7554,1697.0
P09-1056,20017,1697.0
E03-1056,18579,1698.0
P90-1004,5102,1699.0
W00-1011,11307,1699.0
C80-1072,7105,1700.0
C80-1072,14107,1700.0
C82-1049,7105,1700.0
C82-1049,14107,1700.0
C82-1054,15286,1700.0
C86-1039,17728,1700.0
H89-1044,6054,1700.0
H89-1044,14699,1700.0
H89-1045,7095,1700.0
H89-1045,14135,1700.0
H89-1046,4265,1700.0
H90-1021,4265,1700.0
H90-1021,6054,1700.0
H90-1021,7095,1700.0
H90-1042,7095,1700.0
H90-1058,4265,1700.0
H94-1009,14699,1700.0
P81-1010,17728,1700.0
P83-1023,12084,1700.0
P83-1023,15286,1700.0
P83-1023,15508,1700.0
P83-1023,17728,1700.0
P83-1023,17834,1700.0
W97-0617,297,1700.0
W04-2503,5813,1701.0
J79-1055c,8739,1702.0
P80-1031,8739,1702.0
X98-1018,4134,1703.0
X98-1018,10482,1703.0
X98-1027,10482,1703.0
X98-1027,11816,1703.0
P07-1100,1846,1704.0
P07-1100,20316,1704.0
W09-3927,15303,1704.0
P09-2009,3821,1705.0
P09-2009,15539,1705.0
P09-2009,16266,1705.0
W02-0601,3827,1705.0
W02-0601,16266,1705.0
H05-1062,4990,1706.0
C02-1062,14249,1707.0
W02-1113,14249,1707.0
C02-1155,10192,1708.0
C02-1155,17785,1708.0
H01-1057,17785,1708.0
H01-1057,18322,1708.0
W97-0909,8129,1709.0
W97-0909,13285,1709.0
P93-1006,2051,1710.0
P93-1006,6875,1710.0
P93-1006,19452,1710.0
W03-0901,3257,1710.0
W03-0901,6875,1710.0
W03-0901,17839,1710.0
W07-1409,3257,1710.0
W07-1409,6875,1710.0
W07-1409,12616,1710.0
W07-1409,17839,1710.0
W98-0205,7221,1710.0
C02-1073,9796,1711.0
C04-1101,19480,1711.0
C08-1124,19480,1711.0
C08-1134,9796,1711.0
C08-1134,20212,1711.0
E06-1022,21230,1711.0
H01-1050,10808,1711.0
H01-1050,11936,1711.0
H01-1063,11936,1711.0
H01-1063,18806,1711.0
H05-1076,11936,1711.0
I05-1037,19480,1711.0
I05-3013,5656,1711.0
I05-3013,19480,1711.0
I05-3013,19642,1711.0
I05-3031,9013,1711.0
I05-3031,9911,1711.0
I08-1033,1021,1711.0
I08-1044,2684,1711.0
I08-1044,9796,1711.0
I08-1044,20212,1711.0
I08-2078,2684,1711.0
I08-2078,9796,1711.0
I08-2078,20212,1711.0
I08-4016,2684,1711.0
I08-4016,2823,1711.0
I08-4016,9796,1711.0
I08-4016,19590,1711.0
I08-4016,20212,1711.0
I08-4018,2682,1711.0
I08-4018,3142,1711.0
L08-1617,19480,1711.0
N06-1053,20678,1711.0
N07-2049,10660,1711.0
N07-2049,11936,1711.0
N07-2049,19677,1711.0
N07-2050,20212,1711.0
P03-1048,9796,1711.0
P06-1125,19480,1711.0
P06-1125,19642,1711.0
P06-1127,10559,1711.0
P08-2034,19480,1711.0
P09-1121,5656,1711.0
P09-1121,19480,1711.0
W00-0504,11936,1711.0
W00-1220,10403,1711.0
W00-1220,19482,1711.0
W01-1305,10403,1711.0
W01-1305,19480,1711.0
W02-1810,19482,1711.0
W03-1114,2679,1711.0
W03-1114,19480,1711.0
W03-1114,19481,1711.0
W03-1117,8532,1711.0
W06-2808,19480,1711.0
W06-2808,19642,1711.0
W07-1511,19480,1711.0
C08-1124,19565,1712.0
L08-1617,19746,1712.0
N06-2047,11936,1713.0
N06-2047,19733,1713.0
W00-1001,12759,1714.0
A00-2005,7102,1715.0
A83-1012,4727,1715.0
A83-1012,13876,1715.0
A97-1028,3886,1715.0
A97-1028,13635,1715.0
A97-1051,198,1715.0
A97-1051,3886,1715.0
A97-1051,7249,1715.0
A97-1051,9423,1715.0
A97-1051,15145,1715.0
A97-1051,18644,1715.0
C00-2137,20043,1715.0
C00-2175,20043,1715.0
C69-6301,18825,1715.0
C96-1047,3886,1715.0
C96-1047,18644,1715.0
C98-1031,2218,1715.0
C98-1031,7249,1715.0
C98-1031,13635,1715.0
C98-2130,11714,1715.0
C98-2229,18644,1715.0
C98-2229,20043,1715.0
E06-2012,2713,1715.0
E06-2012,5124,1715.0
E06-2012,5931,1715.0
E06-2012,7261,1715.0
E06-2012,10947,1715.0
E06-2012,12581,1715.0
E06-2012,13636,1715.0
E06-2012,18644,1715.0
E06-2012,19249,1715.0
H01-1017,1294,1715.0
H01-1017,4322,1715.0
H01-1025,1294,1715.0
H01-1025,4322,1715.0
H01-1025,5837,1715.0
H01-1028,198,1715.0
H01-1028,1294,1715.0
H01-1028,3772,1715.0
H01-1028,4322,1715.0
H01-1028,7249,1715.0
H01-1029,5208,1715.0
H01-1029,6331,1715.0
H01-1029,9614,1715.0
H01-1029,12425,1715.0
H01-1029,15026,1715.0
H01-1031,5124,1715.0
H01-1034,13635,1715.0
H01-1038,3772,1715.0
H01-1038,3886,1715.0
H01-1038,4010,1715.0
H01-1038,5124,1715.0
H01-1038,6343,1715.0
H01-1038,7102,1715.0
H01-1038,7249,1715.0
H01-1038,9656,1715.0
H01-1038,11347,1715.0
H01-1038,11429,1715.0
H01-1038,11794,1715.0
H01-1038,13217,1715.0
H01-1038,14285,1715.0
H01-1038,19249,1715.0
H01-1038,20043,1715.0
H93-1029,18644,1715.0
H94-1017,7249,1715.0
J04-3003,7261,1715.0
J97-2002,13635,1715.0
L08-1017,6869,1715.0
L08-1017,7261,1715.0
L08-1017,11347,1715.0
L08-1017,14601,1715.0
L08-1017,15035,1715.0
L08-1017,19249,1715.0
L08-1051,3610,1715.0
L08-1051,3886,1715.0
L08-1051,7261,1715.0
M92-1013,198,1715.0
M92-1013,2218,1715.0
M92-1013,3401,1715.0
M92-1013,15132,1715.0
M92-1013,18644,1715.0
M92-1030,198,1715.0
M92-1030,2218,1715.0
M92-1030,3401,1715.0
M92-1030,15132,1715.0
M92-1030,18644,1715.0
M93-1013,198,1715.0
M93-1013,2218,1715.0
M93-1013,3401,1715.0
M93-1013,15132,1715.0
M93-1013,18644,1715.0
M95-1005,198,1715.0
M95-1005,2218,1715.0
M95-1005,3401,1715.0
M95-1005,7249,1715.0
M95-1005,18644,1715.0
M95-1012,198,1715.0
M95-1012,2218,1715.0
M95-1012,3886,1715.0
M95-1012,7249,1715.0
M95-1012,15145,1715.0
M95-1012,18644,1715.0
M98-1029,7249,1715.0
N03-2004,2218,1715.0
N03-2004,7102,1715.0
N04-1009,5124,1715.0
N04-1009,6331,1715.0
N04-3004,1294,1715.0
N04-3004,3080,1715.0
N04-3004,3772,1715.0
N04-3004,7102,1715.0
N04-3004,7249,1715.0
N04-3004,12431,1715.0
N04-3004,18244,1715.0
N04-3004,20305,1715.0
N04-4024,6331,1715.0
N04-4024,7102,1715.0
N04-4024,12431,1715.0
N07-2046,10947,1715.0
N07-2046,18644,1715.0
P00-1017,20043,1715.0
P00-1051,7261,1715.0
P04-1019,7261,1715.0
P84-1104,13876,1715.0
P97-1041,13635,1715.0
P98-1031,2218,1715.0
P98-1031,7249,1715.0
P98-1031,13635,1715.0
P98-2135,11714,1715.0
P98-2234,18644,1715.0
P98-2234,20043,1715.0
P99-1042,2043,1715.0
P99-1042,2218,1715.0
P99-1042,7249,1715.0
P99-1042,10499,1715.0
W00-0602,13635,1715.0
W00-0736,3886,1715.0
W00-0736,18644,1715.0
W00-1304,7102,1715.0
W01-1002,11714,1715.0
W01-1201,2043,1715.0
W01-1201,10499,1715.0
W01-1312,5124,1715.0
W01-1607,198,1715.0
W01-1607,3772,1715.0
W01-1607,4322,1715.0
W01-1607,7249,1715.0
W02-2003,2218,1715.0
W02-2003,7102,1715.0
W02-2003,12431,1715.0
W03-0306,7102,1715.0
W03-0705,2226,1715.0
W03-0705,4322,1715.0
W03-0705,5876,1715.0
W03-0705,6326,1715.0
W03-0705,6863,1715.0
W03-0705,9338,1715.0
W03-0705,10823,1715.0
W03-1301,3376,1715.0
W03-1301,7249,1715.0
W03-1301,12425,1715.0
W03-1301,20043,1715.0
W04-0818,1294,1715.0
W04-0818,2218,1715.0
W04-0818,6330,1715.0
W04-0818,19249,1715.0
W04-2903,1990,1715.0
W04-2903,5208,1715.0
W04-2903,6170,1715.0
W04-2903,6331,1715.0
W04-2903,7511,1715.0
W05-0832,7102,1715.0
W05-0832,12431,1715.0
W05-1209,2218,1715.0
W05-1209,5124,1715.0
W06-1001,14020,1715.0
W09-1124,7644,1715.0
W09-1124,18644,1715.0
W09-1124,19249,1715.0
W93-0220,11714,1715.0
W98-0208,2776,1715.0
W98-0208,7352,1715.0
W98-0208,7738,1715.0
W98-0208,11714,1715.0
W98-0208,11961,1715.0
W98-0208,14849,1715.0
W99-0706,5124,1715.0
W99-0706,18644,1715.0
W99-0706,20043,1715.0
W99-0901,10499,1715.0
X96-1053,198,1715.0
X96-1053,2218,1715.0
X96-1053,3886,1715.0
X96-1053,7249,1715.0
X96-1053,13635,1715.0
X96-1053,15145,1715.0
X96-1053,18644,1715.0
D07-1010,19249,1716.0
P06-1095,19249,1716.0
W05-1301,19249,1716.0
W06-0904,11347,1716.0
W06-0904,19249,1716.0
N07-2046,17197,1717.0
P06-1095,11347,1718.0
D07-1095,2023,1719.0
E09-1039,19410,1719.0
H01-1038,3388,1720.0
H01-1038,12087,1720.0
H01-1038,14887,1720.0
H01-1038,19397,1720.0
L08-1032,7463,1720.0
L08-1032,10823,1720.0
L08-1062,783,1720.0
L08-1062,12087,1720.0
L08-1062,19456,1720.0
L08-1140,3390,1720.0
L08-1140,15900,1720.0
L08-1143,198,1720.0
L08-1143,3390,1720.0
L08-1143,4322,1720.0
L08-1143,13494,1720.0
L08-1143,13791,1720.0
L08-1143,14109,1720.0
L08-1198,19410,1720.0
L08-1370,783,1720.0
L08-1370,12087,1720.0
L08-1393,783,1720.0
L08-1393,1089,1720.0
L08-1393,12087,1720.0
L08-1393,14263,1720.0
L08-1393,15365,1720.0
L08-1393,15649,1720.0
L08-1393,15988,1720.0
L08-1393,18526,1720.0
L08-1393,19456,1720.0
L08-1402,3390,1720.0
L08-1402,13791,1720.0
L08-1402,14109,1720.0
L08-1591,11864,1720.0
L08-1591,13791,1720.0
N03-2019,11347,1720.0
N03-2019,20420,1720.0
N06-1060,236,1720.0
N06-1060,3390,1720.0
N06-1060,5400,1720.0
N06-5001,3390,1720.0
N06-5001,12087,1720.0
P98-2131,4438,1720.0
P98-2131,6863,1720.0
P98-2131,10823,1720.0
P98-2131,11025,1720.0
P98-2131,12087,1720.0
P98-2131,14887,1720.0
W00-0503,14887,1720.0
W01-1007,11133,1720.0
W02-0713,3390,1720.0
W02-0713,12087,1720.0
W04-1806,3388,1720.0
W04-1806,15649,1720.0
W04-1806,18714,1720.0
W04-2709,12087,1720.0
W04-2709,14887,1720.0
W09-3533,3390,1720.0
W09-3533,15365,1720.0
W09-3533,15649,1720.0
W09-3533,20043,1720.0
W93-0105,9897,1720.0
W93-0105,11025,1720.0
W93-0105,11031,1720.0
W93-0105,11133,1720.0
W93-0105,11347,1720.0
W93-0218,11025,1720.0
W98-0208,3695,1720.0
W98-0208,5872,1720.0
W98-0208,11347,1720.0
P92-1004,11025,1721.0
W08-0506,3323,1722.0
E99-1011,7249,1723.0
E99-1011,7450,1723.0
E99-1011,9113,1723.0
E99-1011,11347,1723.0
H01-1017,5837,1723.0
H01-1031,11347,1723.0
H01-1031,19397,1723.0
P00-1010,11347,1723.0
P00-1010,19397,1723.0
P01-1059,3388,1723.0
P01-1059,11347,1723.0
P99-1072,1750,1723.0
P99-1072,5745,1723.0
P99-1072,11347,1723.0
W00-0410,3388,1723.0
W00-0410,11347,1723.0
W00-0410,18414,1723.0
W01-1312,11347,1723.0
W01-1312,19397,1723.0
X98-1024,11347,1723.0
W05-0213,13783,1724.0
W05-0213,15283,1724.0
W05-0213,17097,1724.0
C86-1113,16670,1725.0
I05-5005,6720,1725.0
I05-5005,16072,1725.0
