paper_paper_id,title,venue,year
W07-1104,Semantics-based Multiword Expression Extraction,MWE,2007
W07-1105,Spanish Adverbial Frozen Expressions,MWE,2007
W07-1106,Pulling their Weight: Exploiting Syntactic Forms for the Automatic Identification of Idiomatic Expressions in Context,MWE,2007
W07-1107,Pauses as an Indicator of Psycholinguistically Valid Multi-Word Expressions (MWEs)?,MWE,2007
W07-1108,Co-occurrence Contexts for Noun Compound Interpretation,MWE,2007
W07-1109,Learning Dependency Relations of Japanese Compound Functional Expressions,MWE,2007
W07-1110,Semantic Labeling of Compound Nominalization in Chinese,MWE,2007
W07-1201,Multi-Component Tree Adjoining Grammars Dependency Graph Models and Linguistic Analyses,Workshop on Deep Linguistic Processing,2007
W07-1202,Perceptron Training for a Wide-Coverage Lexicalized-Grammar Parser,Workshop on Deep Linguistic Processing,2007
W07-1203,Filling Statistics with Linguistics -- Property Design for the Disambiguation of German LFG Parses,Workshop on Deep Linguistic Processing,2007
W07-1204,Exploiting Semantic Information for HPSG Parse Selection,Workshop on Deep Linguistic Processing,2007
W07-1205,Deep Grammars in a Tree Labeling Approach to Syntax-based Statistical Machine Translation,Workshop on Deep Linguistic Processing,2007
W07-1206,Question Answering based on Semantic Roles,Workshop on Deep Linguistic Processing,2007
W07-1207,Deep Linguistic Processing for Spoken Dialogue Systems,Workshop on Deep Linguistic Processing,2007
W07-1208,Self- or Pre-Tuning? Deep Linguistic Processing of Language Variants,Workshop on Deep Linguistic Processing,2007
W07-1209,Pruning the Search Space of a Hand-Crafted Parsing System with a Probabilistic Parser,Workshop on Deep Linguistic Processing,2007
W07-1210,Semantic Composition with (Robust) Minimal Recursion Semantics,Workshop on Deep Linguistic Processing,2007
W07-1211,A Task-based Comparison of Information Extraction Pattern Models,Workshop on Deep Linguistic Processing,2007
W07-1212,Creating a Systemic Functional Grammar Corpus from the Penn Treebank,Workshop on Deep Linguistic Processing,2007
W07-1213,Verb Valency Semantic Representation for Deep Linguistic Processing,Workshop on Deep Linguistic Processing,2007
W07-1214,The Spanish Resource Grammar: Pre-processing Strategy and Lexical Acquisition,Workshop on Deep Linguistic Processing,2007
W07-1215,Extracting a Verb Lexicon for Deep Parsing from FrameNet,Workshop on Deep Linguistic Processing,2007
W07-1216,Fips A ``Deep'' Linguistic Multilingual Parser,Workshop on Deep Linguistic Processing,2007
W07-1217,Partial Parse Selection for Robust Deep Processing,Workshop on Deep Linguistic Processing,2007
W07-1218,Validation and Regression Testing for a Cross-linguistic Grammar Resource,Workshop on Deep Linguistic Processing,2007
W07-1219,Local Ambiguity Packing and Discontinuity in German,Workshop on Deep Linguistic Processing,2007
W07-1220,The Corpus and the Lexicon: Standardising Deep Lexical Acquisition Evaluation,Workshop on Deep Linguistic Processing,2007
W07-1301,Computing and Historical Phonology,SIGMORPHON,2007
W07-1302,Word Similarity Metrics and Multilateral Comparison,SIGMORPHON,2007
W07-1303,Bayesian Identification of Cognates and Correspondences,SIGMORPHON,2007
W07-1304,Testing Cladistics on Dialect Networks and Phyla (Gallo-Romance Vowels Southern Italo-Romance Diasystems and Mayan Languages),SIGMORPHON,2007
W07-1305,The Relative Divergence of Dutch Dialect Pronunciations from their Common Source: An Exploratory Study,SIGMORPHON,2007
W07-1306,Can Corpus Based Measures be Used for Comparative Study of Languages?,SIGMORPHON,2007
W07-1307,Inducing Sound Segment Differences Using Pair Hidden Markov Models,SIGMORPHON,2007
W07-1308,Phonological Reconstruction of a Dead Language Using the Gradual Learning Algorithm,SIGMORPHON,2007
W07-1309,Evolution Optimization and Language Change: The Case of Bengali Verb Inflections,SIGMORPHON,2007
W07-1310,On the Geolinguistic Change in Northern France between 1300 and 1900: A Dialectometrical Inquiry,SIGMORPHON,2007
W07-1311,Visualizing the Evaluation of Distance Measures,SIGMORPHON,2007
W07-1312,Data Nonlinearity in Exploratory Multivariate Analysis of Language Corpora,SIGMORPHON,2007
W07-1313,Emergence of Community Structures in Vowel Inventories: An Analysis Based on Complex Networks,SIGMORPHON,2007
W07-1314,Cognate Identification and Alignment Using Practical Orthographies,SIGMORPHON,2007
W07-1315,ParaMor: Minimally Supervised Induction of Paradigm Structure and Morphological Analysis,SIGMORPHON,2007
W07-1316,Dynamic Correspondences: An Object-Oriented Approach to Tracking Sound Reconstructions,SIGMORPHON,2007
W07-1317,Creating a Comparative Dictionary of Totonac-Tepehua,SIGMORPHON,2007
W07-1401,The Third PASCAL Recognizing Textual Entailment Challenge,Workshop on Textual Entailment and Paraphrasing,2007
W07-1402,A Semantic Approach To Textual Entailment: System Evaluation and Task Analysis,Workshop on Textual Entailment and Paraphrasing,2007
W07-1403,Precision-focused Textual Inference,Workshop on Textual Entailment and Paraphrasing,2007
W07-1404,COGEX at RTE 3,Workshop on Textual Entailment and Paraphrasing,2007
W07-1405,A Corpus of Fine-Grained Entailment Relations,Workshop on Textual Entailment and Paraphrasing,2007
W07-1406,Recognizing Textual Entailment Using Sentence Similarity based on Dependency Tree Skeletons,Workshop on Textual Entailment and Paraphrasing,2007
W07-1407,Learning Textual Entailment using SVMs and String Similarity Measures,Workshop on Textual Entailment and Paraphrasing,2007
W07-1408,Entailment and Anaphora Resolution in RTE3,Workshop on Textual Entailment and Paraphrasing,2007
W07-1409,On the Role of Lexical and World Knowledge in RTE3,Workshop on Textual Entailment and Paraphrasing,2007
W07-1410,Machine Learning with Semantic-Based Distances Between Sentences for Textual Entailment,Workshop on Textual Entailment and Paraphrasing,2007
W07-1411,A Perspective-Based Approach for Solving Textual Entailment Recognition,Workshop on Textual Entailment and Paraphrasing,2007
W07-1412,Shallow Semantic in Fast Textual Entailment Rule Learners,Workshop on Textual Entailment and Paraphrasing,2007
W07-1413,Combining Lexical-Syntactic Information with Machine Learning for Recognizing Textual Entailment,Workshop on Textual Entailment and Paraphrasing,2007
W07-1414,Dependency-based paraphrasing for recognizing textual entailment,Workshop on Textual Entailment and Paraphrasing,2007
W07-1415,Experiments of UNED at the Third Recognising Textual Entailment Challenge,Workshop on Textual Entailment and Paraphrasing,2007
W07-1416,Textual Entailment Using Univariate Density Model and Maximizing Discriminant Function,Workshop on Textual Entailment and Paraphrasing,2007
W07-1417,The Role of Sentence Structure in Recognizing Textual Entailment,Workshop on Textual Entailment and Paraphrasing,2007
W07-1418,Semantic and Logical Inference Model for Textual Entailment,Workshop on Textual Entailment and Paraphrasing,2007
W07-1419,SVO triple based Latent Semantic Analysis for recognising textual entailment,Workshop on Textual Entailment and Paraphrasing,2007
W07-1420,Textual Entailment Through Extended Lexical Overlap and Lexico-Semantic Matching,Workshop on Textual Entailment and Paraphrasing,2007
W07-1421,Hypothesis Transformation and Semantic Variability Rules Used in Recognizing Textual Entailment,Workshop on Textual Entailment and Paraphrasing,2007
W07-1422,Semantic Inference at the Lexical-Syntactic Level for Textual Entailment Recognition,Workshop on Textual Entailment and Paraphrasing,2007
W07-1423,An Extensible Probabilistic Transformation-based Approach to the Third Recognizing Textual Entailment Challenge,Workshop on Textual Entailment and Paraphrasing,2007
W07-1424,Mutaphrase: Paraphrasing with FrameNet,Workshop on Textual Entailment and Paraphrasing,2007
W07-1425,A Compositional Approach toward Dynamic Phrasal Thesaurus,Workshop on Textual Entailment and Paraphrasing,2007
W07-1426,Machine Learning Based Semantic Inference: Experiments and Observations at RTE-3,Workshop on Textual Entailment and Paraphrasing,2007
W07-1427,Learning Alignments and Leveraging Natural Logic,Workshop on Textual Entailment and Paraphrasing,2007
W07-1428,A Discourse Commitment-Based Framework for Recognizing Textual Entailment,Workshop on Textual Entailment and Paraphrasing,2007
W07-1429,Biology Based Alignments of Paraphrases for Sentence Compression,Workshop on Textual Entailment and Paraphrasing,2007
W07-1430,A first order semantic approach to adjectival inference,Workshop on Textual Entailment and Paraphrasing,2007
W07-1431,Natural Logic for Textual Inference,Workshop on Textual Entailment and Paraphrasing,2007
W07-1501,GrAF: A Graph-based Format for Linguistic Annotations,Linguistic Annotation Workshop,2007
W07-1502,Efficient Annotation with the Jena ANnotation Environment (JANE),Linguistic Annotation Workshop,2007
W07-1503,Mining Syntactically Annotated Corpora with XQuery,Linguistic Annotation Workshop,2007
W07-1504,Assocating Facial Displays with Syntactic Constituents for Generation,Linguistic Annotation Workshop,2007
W07-1505,An Annotation Type System for a Data-Driven NLP Pipeline,Linguistic Annotation Workshop,2007
W07-1506,Discontinuity Revisited: An Improved Conversion to Context-Free Representations,Linguistic Annotation Workshop,2007
W07-1507,Usage of XSL Stylesheets for the Annotation of the S'ami Language Corpora.,Linguistic Annotation Workshop,2007
W07-1508,Criteria for the Manual Grouping of Verb Senses,Linguistic Annotation Workshop,2007
W07-1509,Semi-Automated Named Entity Annotation,Linguistic Annotation Workshop,2007
W07-1510,Querying Multimodal Annotation: A Concordancer for GeM,Linguistic Annotation Workshop,2007
W07-1511,Annotating Chinese Collocations with Multi Information,Linguistic Annotation Workshop,2007
W07-1512,Computing Translation Units and Quantifying Parallelism in Parallel Dependency Treebanks,Linguistic Annotation Workshop,2007
W07-1513,Adding Semantic Role Annotation to a Corpus of Written Dutch,Linguistic Annotation Workshop,2007
W07-1514,A Search Tool for Parallel Treebanks,Linguistic Annotation Workshop,2007
W07-1515,Annotating Expressions of Appraisal in English,Linguistic Annotation Workshop,2007
W07-1516,Active Learning for Part-of-Speech Tagging: Accelerating Corpus Annotation,Linguistic Annotation Workshop,2007
W07-1517,Combining Independent Syntactic and Semantic Annotation Schemes,Linguistic Annotation Workshop,2007
W07-1518,XARA: An XML- and Rule-based Semantic Role Labeler,Linguistic Annotation Workshop,2007
W07-1519,ITU Treebank Annotation Tool,Linguistic Annotation Workshop,2007
W07-1520,Two Tools for Creating and Visualizing Sub-sentential Alignments of Parallel Text,Linguistic Annotation Workshop,2007
W07-1521,Building Chinese Sense Annotated Corpus with the Help of Software Tools,Linguistic Annotation Workshop,2007
W07-1522,Annotating a Japanese Text Corpus with Predicate-Argument and Coreference Relations,Linguistic Annotation Workshop,2007
W07-1523,Web-based Annotation of Anaphoric Relations and Lexical Chains,Linguistic Annotation Workshop,2007
W07-1524,Standoff Coordination for Multi-Tool Annotation in a Dialogue Corpus,Linguistic Annotation Workshop,2007
W07-1525,PoCoS - Potsdam Coreference Scheme,Linguistic Annotation Workshop,2007
W07-1526,Multiple-step Treebank Conversion: From Dependency to Penn Format,Linguistic Annotation Workshop,2007
W07-1527,Experiments with an Annotation Scheme for a Knowledge-rich Noun Phrase Interpretation System,Linguistic Annotation Workshop,2007
W07-1528,IGT-XML: An XML Format for Interlinearized Glossed Text,Linguistic Annotation Workshop,2007
W07-1529,Shared Corpora Working Group Report,Linguistic Annotation Workshop,2007
W07-1530,Discourse Annotation Working Group Report,Linguistic Annotation Workshop,2007
W07-1601,A Corpus-Based Analysis of Geometric Constraints on Projective Prepositions,Workshop on Prepositions,2007
W07-1602,Landmark Classification for Route Directions,Workshop on Prepositions,2007
W07-1603,PrepLex: A Lexicon of French Prepositions for Parsing,Workshop on Prepositions,2007
W07-1604,Detection of Grammatical Errors Involving Prepositions,Workshop on Prepositions,2007
W07-1605,Measuring the Productivity of Determinerless PPs,Workshop on Prepositions,2007
W07-1606,Inferring the Semantics of Temporal Prepositions in Italian,Workshop on Prepositions,2007
W07-1607,Automatically Acquiring Models of Preposition Use,Workshop on Prepositions,2007
W07-1608,Simple Preposition Correspondence: A Problem in English to Indian Language Machine Translation,Workshop on Prepositions,2007
W07-1701,Slavic Information Extraction and Partial Parsing,Workshop on Balto-Slavonic Natural Language Processing,2007
W07-1702,Implementation of Croatian NERC System,Workshop on Balto-Slavonic Natural Language Processing,2007
W07-1703,A Language Independent Approach for Name Categorization and Discrimination,Workshop on Balto-Slavonic Natural Language Processing,2007
W07-1704,Lemmatization of Polish Person Names,Workshop on Balto-Slavonic Natural Language Processing,2007
W07-1705,Automatic Processing of Diabetic Patients' Hospital Documentation,Workshop on Balto-Slavonic Natural Language Processing,2007
W07-1706,Towards the Automatic Extraction of Definitions in Slavic,Workshop on Balto-Slavonic Natural Language Processing,2007
W07-1707,Unsupervised Methods of Topical Text Segmentation for Polish,Workshop on Balto-Slavonic Natural Language Processing,2007
W07-1708,Multi-word Term Extraction for Bulgarian,Workshop on Balto-Slavonic Natural Language Processing,2007
W07-1709,The Best of Two Worlds: Cooperation of Statistical and Rule-Based Taggers for Czech,Workshop on Balto-Slavonic Natural Language Processing,2007
W07-1710,Derivational Relations in Czech WordNet,Workshop on Balto-Slavonic Natural Language Processing,2007
W07-1711,Multilingual Word Sense Discrimination: A Comparative Cross-Linguistic Study,Workshop on Balto-Slavonic Natural Language Processing,2007
W07-1712,Named Entity Recognition for Ukrainian: A Resource-Light Approach,Workshop on Balto-Slavonic Natural Language Processing,2007
W07-1713,Morphological Annotation of the Lithuanian Corpus,Workshop on Balto-Slavonic Natural Language Processing,2007
W07-1801,Speech Recognition Grammar Compilation in Grammatical Framework,Workshop on Grammar-Based Approaches to Spoken Language Processing,2007
W07-1802,Converting Grammatical Framework to Regulus,Workshop on Grammar-Based Approaches to Spoken Language Processing,2007
W07-1803,Dialogue System Localization with the GF Resource Grammar Library,Workshop on Grammar-Based Approaches to Spoken Language Processing,2007
W07-1804,Grammar-based context-specific statistical language modelling,Workshop on Grammar-Based Approaches to Spoken Language Processing,2007
W07-1805,Handling Out-of-Grammar Commands in Mobile Speech Interaction Using Backoff Filler Models,Workshop on Grammar-Based Approaches to Spoken Language Processing,2007
W07-1806,A Bidirectional Grammar-Based Medical Speech Translator,Workshop on Grammar-Based Approaches to Spoken Language Processing,2007
W07-1807,A Development Environment for Building Grammar-Based Speech-Enabled Applications,Workshop on Grammar-Based Approaches to Spoken Language Processing,2007
W07-1901,Comparing Rule-Based and Data-Driven Selection of Facial Displays,Workshop on Embodied Language Processing,2007
W07-1902,Aiduti in Japanese Multi-Party Design Conversations,Workshop on Embodied Language Processing,2007
W07-1903,Computing Backchannel Distributions in Multi-Party Conversations,Workshop on Embodied Language Processing,2007
W07-1904,Which Way to Turn? Guide Orientation in Virtual Way Finding,Workshop on Embodied Language Processing,2007
W07-1905,A Person in the Interface: Effects on User Perceptions of Multibiometrics,Workshop on Embodied Language Processing,2007
W07-1906,Coordination in Conversation and Rapport,Workshop on Embodied Language Processing,2007
W07-1907,Design and Evaluation of an American Sign Language Generator,Workshop on Embodied Language Processing,2007
W07-1908,Dynamic Movement and Positioning of Embodied Agents in Multiparty Conversations,Workshop on Embodied Language Processing,2007
W07-1909,Design and Validation of ECA Gestures to Improve Dialogue System Robustness,Workshop on Embodied Language Processing,2007
W07-2001,SemEval-2007 Task 01: Evaluating WSD on Cross-Language Information Retrieval,Workshop on Semantic Evaluations (SemEval),2007
W07-2002,SemEval-2007 Task 02: Evaluating Word Sense Induction and Discrimination Systems,Workshop on Semantic Evaluations (SemEval),2007
W07-2003,SemEval-2007 Task 04: Classification of Semantic Relations between Nominals,Workshop on Semantic Evaluations (SemEval),2007
W07-2004,SemEval-2007 Task 05: Multilingual Chinese-English Lexical Sample,Workshop on Semantic Evaluations (SemEval),2007
W07-2005,SemEval-2007 Task 06: Word-Sense Disambiguation of Prepositions,Workshop on Semantic Evaluations (SemEval),2007
W07-2006,SemEval-2007 Task 07: Coarse-Grained English All-Words Task,Workshop on Semantic Evaluations (SemEval),2007
W07-2007,SemEval-2007 Task 08: Metonymy Resolution at SemEval-2007,Workshop on Semantic Evaluations (SemEval),2007
W07-2008,SemEval-2007 Task 09: Multilevel Semantic Annotation of Catalan and Spanish,Workshop on Semantic Evaluations (SemEval),2007
W07-2009,SemEval-2007 Task 10: English Lexical Substitution Task,Workshop on Semantic Evaluations (SemEval),2007
W07-2010,SemEval-2007 Task 11: English Lexical Sample Task via English-Chinese Parallel Text,Workshop on Semantic Evaluations (SemEval),2007
W07-2011,SemEval-2007 Task 12: Turkish Lexical Sample Task,Workshop on Semantic Evaluations (SemEval),2007
W07-2012,The SemEval-2007 WePS Evaluation: Establishing a benchmark for the Web People Search Task,Workshop on Semantic Evaluations (SemEval),2007
W07-2013,SemEval-2007 Task 14: Affective Text,Workshop on Semantic Evaluations (SemEval),2007
W07-2014,SemEval-2007 Task 15: TempEval Temporal Relation Identification,Workshop on Semantic Evaluations (SemEval),2007
W07-2015,SemEval-2007 Task 16: Evaluation of Wide Coverage Knowledge Resources,Workshop on Semantic Evaluations (SemEval),2007
W07-2016,SemEval-2007 Task-17: English Lexical Sample SRL and All Words,Workshop on Semantic Evaluations (SemEval),2007
W07-2017,SemEval-2007 Task 18: Arabic Semantic Labeling,Workshop on Semantic Evaluations (SemEval),2007
W07-2018,SemEval-2007 Task 19: Frame Semantic Structure Extraction,Workshop on Semantic Evaluations (SemEval),2007
W07-2019,AUG: A combined classification and clustering approach for web people disambiguation,Workshop on Semantic Evaluations (SemEval),2007
W07-2020,CITYU-HIF: WSD with Human-Informed Feature Preference,Workshop on Semantic Evaluations (SemEval),2007
W07-2021,CLR: Integration of FrameNet in a Text Representation System,Workshop on Semantic Evaluations (SemEval),2007
W07-2022,CLaC and CLaC-NB: Knowledge-based and corpus-based approaches to sentiment tagging,Workshop on Semantic Evaluations (SemEval),2007
W07-2023,CMU-AT: Semantic Distance and Background Knowledge for Identifying Semantic Relations,Workshop on Semantic Evaluations (SemEval),2007
W07-2024,CU-COMSEM: Exploring Rich Features for Unsupervised Web Personal Name Disambiguation,Workshop on Semantic Evaluations (SemEval),2007
W07-2025,CU-TMP: Temporal Relation Classification Using Syntactic and Semantic Features,Workshop on Semantic Evaluations (SemEval),2007
W07-2026,CUNIT: A Semantic Role Labeling System for Modern Standard Arabic,Workshop on Semantic Evaluations (SemEval),2007
W07-2027,DFKI2: An Information Extraction Based Approach to People Disambiguation,Workshop on Semantic Evaluations (SemEval),2007
W07-2028,FBK-IRST: Kernel Methods for Semantic Relation Extraction,Workshop on Semantic Evaluations (SemEval),2007
W07-2029,FBK-irst: Lexical Substitution Task Exploiting Domain and Syntagmatic Coherence,Workshop on Semantic Evaluations (SemEval),2007
W07-2030,FICO: Web Person Disambiguation Via Weighted Similarity of Entity Contexts,Workshop on Semantic Evaluations (SemEval),2007
W07-2031,FUH (FernUniversitat in Hagen): Metonymy Recognition Using Different Kinds of Context for a Memory-Based Learner,Workshop on Semantic Evaluations (SemEval),2007
W07-2032,GPLSI: Word Coarse-grained Disambiguation aided by Basic Level Concepts,Workshop on Semantic Evaluations (SemEval),2007
W07-2033,GYDER: Maxent Metonymy Resolution,Workshop on Semantic Evaluations (SemEval),2007
W07-2034,HIT-IR-WSD: A WSD System for English Lexical Sample Task,Workshop on Semantic Evaluations (SemEval),2007
W07-2035,HIT-WSD: Using Search Engine for Multilingual Chinese-English Lexical Sample Task,Workshop on Semantic Evaluations (SemEval),2007
W07-2036,HIT: Web based Scoring Method for English Lexical Substitution,Workshop on Semantic Evaluations (SemEval),2007
W07-2037,I2R: Three Systems for Word Sense Discrimination Chinese Word Sense Disambiguation and English Word Sense Disambiguation,Workshop on Semantic Evaluations (SemEval),2007
W07-2038,ILK2: Semantic Role Labeling of Catalan and Spanish using TiMBL,Workshop on Semantic Evaluations (SemEval),2007
W07-2039,ILK: Machine learning of semantic relations with shallow features and almost no data,Workshop on Semantic Evaluations (SemEval),2007
W07-2040,IRST-BP: Preposition Disambiguation based on Chain Clarifying Relationships Contexts,Workshop on Semantic Evaluations (SemEval),2007
W07-2041,IRST-BP: Web People Search Using Name Entities,Workshop on Semantic Evaluations (SemEval),2007
W07-2042,JHU1 : An Unsupervised Approach to Person Name Disambiguation using Web Snippets,Workshop on Semantic Evaluations (SemEval),2007
W07-2043,JU-SKNSB: Extended WordNet Based WSD on the English All-Words Task at SemEval-1,Workshop on Semantic Evaluations (SemEval),2007
W07-2044,KU: Word Sense Disambiguation by Substitution,Workshop on Semantic Evaluations (SemEval),2007
W07-2045,LCC-SRN: LCC's SRN System for SemEval 2007 Task 4,Workshop on Semantic Evaluations (SemEval),2007
W07-2046,LCC-TE: A Hybrid Approach to Temporal Relation Identification in News Text,Workshop on Semantic Evaluations (SemEval),2007
W07-2047,LCC-WSD: System Description for English Coarse Grained All Words Task at SemEval 2007,Workshop on Semantic Evaluations (SemEval),2007
W07-2048,LTH: Semantic Structure Extraction using Nonprojective Dependency Trees,Workshop on Semantic Evaluations (SemEval),2007
W07-2049,MELB-KB: Nominal Classification as Noun Compound Interpretation,Workshop on Semantic Evaluations (SemEval),2007
W07-2050,MELB-MKB: Lexical Substitution system based on Relatives in Context,Workshop on Semantic Evaluations (SemEval),2007
W07-2051,MELB-YB: Preposition Sense Disambiguation Using Rich Semantic Features,Workshop on Semantic Evaluations (SemEval),2007
W07-2052,NAIST.Japan: Temporal Relation Identification Using Dependency Parsed Tree,Workshop on Semantic Evaluations (SemEval),2007
W07-2053,NUS-ML:Improving Word Sense Disambiguation Using Topic Features,Workshop on Semantic Evaluations (SemEval),2007
W07-2054,NUS-PT: Exploiting Parallel Texts for Word Sense Disambiguation in the English All-Words Tasks,Workshop on Semantic Evaluations (SemEval),2007
W07-2055,OE: WSD Using Optimal Ensembling (OE) Method,Workshop on Semantic Evaluations (SemEval),2007
W07-2056,PKU: Combining Supervised Classifiers with Features Selection,Workshop on Semantic Evaluations (SemEval),2007
W07-2057,PNNL: A Supervised Maximum Entropy Approach to Word Sense Disambiguation,Workshop on Semantic Evaluations (SemEval),2007
W07-2058,PSNUS: Web People Name Disambiguation by Simple Clustering with Rich Features,Workshop on Semantic Evaluations (SemEval),2007
W07-2059,PU-BCD: Exponential Family Models for the Coarse- and Fine-Grained All-Words Tasks,Workshop on Semantic Evaluations (SemEval),2007
W07-2060,PUTOP: Turning Predominant Senses into a Topic Model for Word Sense Disambiguation,Workshop on Semantic Evaluations (SemEval),2007
W07-2061,RACAI: Meaning Affinity Models,Workshop on Semantic Evaluations (SemEval),2007
W07-2062,RTV: Tree Kernels for Thematic Role Classification,Workshop on Semantic Evaluations (SemEval),2007
W07-2063,SHEF: Semantic Tagging and Summarization Techniques Applied to Cross-document Coreference,Workshop on Semantic Evaluations (SemEval),2007
W07-2064,SICS: Valence annotation based on seeds in word space,Workshop on Semantic Evaluations (SemEval),2007
W07-2065,SRCB-WSD: Supervised Chinese Word Sense Disambiguation with Key Features,Workshop on Semantic Evaluations (SemEval),2007
W07-2066,SW-AG: Local Context Matching for English Lexical Substitution,Workshop on Semantic Evaluations (SemEval),2007
W07-2067,SWAT-MP:The SemEval-2007 Systems for Task 5 and Task 14,Workshop on Semantic Evaluations (SemEval),2007
W07-2068,Sussx: WSD using Automatically Acquired Predominant Senses,Workshop on Semantic Evaluations (SemEval),2007
W07-2069,TITPI: Web People Search Task Using Semi-Supervised Clustering Approach,Workshop on Semantic Evaluations (SemEval),2007
W07-2070,TKB-UO: Using Sense Clustering for WSD,Workshop on Semantic Evaluations (SemEval),2007
W07-2071,Tor TorMd: Distributional Profiles of Concepts for Unsupervised Word Sense Disambiguation,Workshop on Semantic Evaluations (SemEval),2007
W07-2072,UA-ZBSA: A Headline Emotion Classification through Web Information,Workshop on Semantic Evaluations (SemEval),2007
W07-2073,UA-ZSA: Web Page Clustering on the basis of Name Disambiguation,Workshop on Semantic Evaluations (SemEval),2007
W07-2074,UBC-ALM: Combining k-NN with SVD for WSD,Workshop on Semantic Evaluations (SemEval),2007
W07-2075,UBC-AS: A Graph Based Unsupervised System for Induction and Classification,Workshop on Semantic Evaluations (SemEval),2007
W07-2076,UBC-UMB: Combining unsupervised and supervised systems for all-words WSD,Workshop on Semantic Evaluations (SemEval),2007
W07-2077,UBC-UPC: Sequential SRL Using Selectional Preferences. An approach with Maximum Entropy Markov Models,Workshop on Semantic Evaluations (SemEval),2007
W07-2078,UBC-ZAS: A k-NN based Multiclassifier System to perform WSD in a Reduced Dimensional Vector Space,Workshop on Semantic Evaluations (SemEval),2007
W07-2079,UC3M\_13: Disambiguation of Person Names Based on the Composition of Simple Bags of Typed Terms,Workshop on Semantic Evaluations (SemEval),2007
W07-2080,UCB: System Description for SemEval Task #4,Workshop on Semantic Evaluations (SemEval),2007
W07-2081,UCD-FC: Deducing semantic relations using WordNet senses that occur frequently in a database of noun-noun compounds,Workshop on Semantic Evaluations (SemEval),2007
W07-2082,UCD-PN: Classification of Semantic Relations Between Nominals using WordNet and Web Counts,Workshop on Semantic Evaluations (SemEval),2007
W07-2083,UCD-S1: A hybrid model for detecting semantic relations between noun pairs in text,Workshop on Semantic Evaluations (SemEval),2007
W07-2084,UCM3: Classification of Semantic Relations between Nominals using Sequential Minimal Optimization,Workshop on Semantic Evaluations (SemEval),2007
W07-2085,UIUC: A Knowledge-rich Approach to Identifying Semantic Relations between Nominals,Workshop on Semantic Evaluations (SemEval),2007
W07-2086,UMND1: Unsupervised Word Sense Disambiguation Using Contextual Semantic Relatedness,Workshop on Semantic Evaluations (SemEval),2007
W07-2087,UMND2 : SenseClusters Applied to the Sense Induction Task of Senseval-4,Workshop on Semantic Evaluations (SemEval),2007
W07-2088,UNIBA: JIGSAW algorithm for Word Sense Disambiguation,Workshop on Semantic Evaluations (SemEval),2007
W07-2089,UNN-WePS: Web Person Search using co-Present Names and Lexical Chains,Workshop on Semantic Evaluations (SemEval),2007
W07-2090,UNT-Yahoo: SuperSenseLearner: Combining SenseLearner with SuperSense and other Coarse Semantic Features,Workshop on Semantic Evaluations (SemEval),2007
W07-2091,UNT: SubFinder: Combining Knowledge Sources for Automatic Lexical Substitution,Workshop on Semantic Evaluations (SemEval),2007
W07-2092,UOY: A Hypergraph Model For Word Sense Induction & Disambiguation,Workshop on Semantic Evaluations (SemEval),2007
W07-2093,UP13: Knowledge-poor Methods (Sometimes) Perform Poorly,Workshop on Semantic Evaluations (SemEval),2007
W07-2094,UPAR7: A knowledge-based system for headline sentiment tagging,Workshop on Semantic Evaluations (SemEval),2007
W07-2095,UPC: Experiments with Joint Learning within SemEval Task 9,Workshop on Semantic Evaluations (SemEval),2007
W07-2096,UPV-SI: Word Sense Induction using Self Term Expansion,Workshop on Semantic Evaluations (SemEval),2007
W07-2097,UPV-WSD : Combining different WSD Methods by means of Fuzzy Borda Voting,Workshop on Semantic Evaluations (SemEval),2007
W07-2098,USFD: Preliminary Exploration of Features and Classifiers for the TempEval-2007 Task,Workshop on Semantic Evaluations (SemEval),2007
W07-2099,USP-IBM-1 and USP-IBM-2: The ILP-based Systems for Lexical Sample WSD in SemEval-2007,Workshop on Semantic Evaluations (SemEval),2007
W07-2100,USYD: WSD and Lexical Substitution using the Web1T corpus,Workshop on Semantic Evaluations (SemEval),2007
W07-2101,UTD-HLT-CG: Semantic Architecture for Metonymy Resolution and Classification of Nominal Relations,Workshop on Semantic Evaluations (SemEval),2007
W07-2102,UTD-SRL: A Pipeline Architecture for Extracting Frame Semantic Structures,Workshop on Semantic Evaluations (SemEval),2007
W07-2103,UTH: SVM-based Semantic Relation Classification using Physical Sizes,Workshop on Semantic Evaluations (SemEval),2007
W07-2104,UVA: Language Modeling Techniques for Web People Search,Workshop on Semantic Evaluations (SemEval),2007
W07-2105,UVAVU: WordNet Similarity and Lexical Patterns for Semantic Relation Classification,Workshop on Semantic Evaluations (SemEval),2007
W07-2106,UofL: Word Sense Disambiguation Using Lexical Cohesion,Workshop on Semantic Evaluations (SemEval),2007
W07-2107,WIT: Web People Search Disambiguation using Random Walks,Workshop on Semantic Evaluations (SemEval),2007
W07-2108,WVALI: Temporal Relation Identification by Syntactico-Semantic Analysis,Workshop on Semantic Evaluations (SemEval),2007
W07-2109,XRCE-M: A Hybrid System for Named Entity Metonymy Resolution,Workshop on Semantic Evaluations (SemEval),2007
W07-2110,XRCE-T: XIP Temporal Module for TempEval campaign.,Workshop on Semantic Evaluations (SemEval),2007
W07-2201,Using Self-Trained Bilexical Preferences to Improve Disambiguation Accuracy,ICPT,2007
