author_author_id,author_name,email
17350,"Surdeanu, Mihai",
17351,"Surendran, Dinoj",
17352,"Suri, Linda Z.",
17353,"Suriyentrakorn, Pasin",
17354,"Surtani, Nitesh",
17355,"Surve, Prafulla",
17356,"Susanto, Raymond Hendy",
17357,"Suster, Simon",
17358,"Sutantayawalee, Vipas",
17359,"Sutaria, Komal",
17360,"Sutcliffe, Richard F. E.",
17361,"Suthers, Daniel D.",
17362,"Sutinen, Erkki",
17363,"Sutton, Charles",
17364,"Sutton, Nate",
17365,"Sutton, Stephen",
17366,"Suzuki, Daisuke",
17367,"Suzuki, Emiko",
17368,"Suzuki, Etsuko",
17369,"Suzuki, Hisami",
17370,"Suzuki, Ikumi",
17371,"Suzuki, Jun",
17372,"Suzuki, Kenji",
17373,"Suzuki, Masami",
17374,"Suzuki, Masanori",
17375,"Suzuki, Masaru",
17376,"Suzuki, Yoshimi",
17377,"Suzuki, Yui",
17378,"Svartvik, Jan",
17379,"Svenberg, Stefan",
17380,"Svendsen, Torbj&oslash",
17381,"Svenson, Mats",
17382,"Svensson, Hans",
17383,"Svoboda, Jaroslav",
17384,"Svoboda, Luk&aacute",
17385,"Svobodova, Jitka",
17386,"Svore, Krysta",
17387,"Swain, Bradley",
17388,"Swaminathan, R.",
17389,"Swamy, Sandesh",
17390,"Swanson, Ben",
17391,"Swanson, Benjamin",
17392,"Swanson, Reid",
17393,"Swart, HenriÃ«tte de",
17394,"Swartout, William",
17395,"Swayamdipta, Swabha",
17396,"Sweeney, James P.",
17397,"Swerts, Marc",
17398,"Swier, Robert",
17399,"Swiezinski, Leonard",
17400,"Swift, Adam",
17401,"Swift, Mary",
17402,"Sycara, Katia",
17403,"Sydow, Marcin",
17404,"Syed, Umar",
17405,"Syed, Zareen",
17406,"Sykora, Martin",
17407,"Sylak-Glassman, John",
17408,"Symeonidis, Andreas",
17409,"Symonenko, Svetlana",
17410,"Synnaeve, Gabriel",
17411,Szab&oacute,
17412,"Szabo, Lili",
17413,"Szafron, Duane",
17414,"Szanser, A. J. M.",
17415,"Szarvas, Gy&ouml",
17416,"Szarvas, GyÃ¶rgy",
17417,"Szasz, Sandra",
17418,"SzatlÃ³czki, GrÃ©ta",
17419,"Szauter, D&oacute",
17420,"Szedmak, Sandor",
17421,"Szekely, Eva",
17422,"Szekely, Rachel",
17423,"Szekely, Smadar",
17424,"Szidarovszky, Ferenc",
17425,"Szkudlarek, Emily",
17426,"Szolovits, Peter",
17427,"Szpakowicz, Stan",
17428,"Szpektor, Idan",
17429,"Szumlanski, Sean",
17430,"Szummer, Marcin",
17431,"Szummer, Martin",
17432,"Szymanik, Jakub",
17433,"Szymanski, Terrence",
17434,"SzÃ¡ntÃ³, Zsolt",
17435,"SÃƒÂ¸gaard, Anders",
17436,"SÃ¡nchez-Cartagena, VÃ­ctor M.",
17437,"SÃ¡nchez-MartÃ­nez, Felipe",
17438,"SÃ¡nchez-Mirabal, Pedro Aniel",
17439,"SÃ¡nchez-Vega, Fernando",
17440,"SÃ©aghdha, Diarmuid Ã“",
17441,"SÃ¸gaard, Anders",
17442,T&auml,
17443,"T'sou, Benjamin K.",
17444,"T, Pattabhi R K Rao",
17445,"T. Chou, Seng-cho",
17446,"T. Phan, Tuoi",
17447,"Tabassum, Jeniya",
17448,"Tabirao, Emerald",
17449,"Tablan, Valentin",
17450,"Taboada, Maite",
17451,"Tabolt, Ian",
17452,"Tabor, Whitney",
17453,"Tabory, R.",
17454,"Tachibana, Kenji",
17455,"Tadashi, Kamiwaki",
17456,"Taddei, Loredana",
17457,"Tadepalli, Prasad",
17458,"Tadeu, Thiago",
17459,Tadi&cacute,
17460,"Tae, Yoon-Shik",
17461,"Taei, Ahmed",
17462,"Tafjord, Oyvind",
17463,"Tagami, Hayato",
17464,"Tagarelli, Andrea",
17465,"Taghipour, Kaveh",
17466,"Tagliamonte, Sali",
17467,"Taguma, Haruka",
17468,"Tahaghoghi, S. M. M.",
17469,"Taheri, Aynaz",
17470,"Tahmasebi, Nina",
17471,"Tahsin, Tasnia",
17472,"Tai, Terry",
17473,"Tai, Yin-Sheng",
17474,"Taira, Hirotoshi",
17475,"Taira, Ricky K",
17476,"Tait, Elizabeth",
17477,"Tait, John Irving",
17478,"Tajarobi, Arman",
17479,"Tajchman, Gary",
17480,"Taji, Dima",
17481,"Tajima, Masato",
17482,"Tajiri, Toshikazu",
17483,Tak&Atilde,
17484,"Takada, Shingo",
17485,"Takagi, Shinichiro",
17486,"Takagi, Toshihiro",
17487,"Takagi, Toshihisa",
17488,"Takahashi, Masahito",
17489,"Takahashi, Satoshi",
17490,"Takahashi, Tetsuro",
17491,"Takahashi, Tomoe",
17492,"Takahasi, Fumihiko",
17493,"Takaki, MAKINO",
17494,"Takaku, Yohei",
17495,"Takamatsu, Shingo",
17496,"Takamatsu, Shinobu",
17497,"Takamura, Hiroya",
17498,"Takanashi, Katsuya",
17499,"Takano, Akihiko",
17500,"Takano, F.",
17501,"Takara, Tomio",
17502,"Takase, Sho",
17503,"Takashi, NINOMIYA",
17504,"Takashi, Uzuoka",
17505,"Takashima, Yosuke",
17506,"Takayama, Yasuhiro",
17507,"Takebayashi, Yoichi",
17508,"Takechi, Mineki",
17509,"Takeda, Hideaki",
17510,"Takeda, Kazuya",
17511,"Takeda, Koichi",
17512,"Takeda, Yoshiyuki",
17513,"Takefuji, Yoshiyasu",
17514,"Takegata, Seiji",
17515,"Takegoshi, Daisuke",
17516,"Takeichi, Masato",
17517,"Takeichi, Nobuyuki",
17518,"Takemoto, Yoshikazu",
17519,"Takenami, Yoshinori",
17520,"Takeno, Shunsuke",
17521,"Takeo, Honda",
17522,"Takeoka, Atsue",
17523,"Takeshita, Atsushi",
17524,"Takeuchi, Akikazu",
17525,"Takeuchi, Hironori",
17526,"Takeuchi, Johane",
17527,"Takeuchi, Jumpei",
17528,"Takeuchi, Koichi",
17529,"Takeuchi, Masahito",
17530,"Takeuchi, Nao",
17531,"Takezawa, Toshiyuki",
17532,"Takhanov, Rustem",
17533,"Takida, Keiji",
17534,"Takiguchi, Tetsuya",
17535,"Takiyama, M.",
17536,"Takuma, Daisuke",
17537,"Talbot, David",
17538,"Talbott, Susan W.",
17539,"Talib Al-Raisi, Fatima",
17540,"Taljard, Elsab&eacute",
17541,"Talkin, David",
17542,"Talley, Edmund",
17543,"Talmy, Leonard",
17544,"Talukdar, Partha",
17545,"Talukdar, Partha P.",
17546,"Talukdar, Partha Pratim",
17547,"Tam, Daniel",
17548,"Tam, Sharon",
17549,"Tam, Wai Lok",
17550,"Tam, Yik-Cheung",
17551,"Tamamura, Shin&#x92",
17552,"Tamang, Suzanne",
17553,"Tamarit, Vicent",
17554,"Tamati, Tuneo",
17555,"Tambouratzis, Dimitrios",
17556,"Tambouratzis, George",
17557,"Tamburini, Fabio",
17558,"Tamchyna, Ale&scaron",
17559,"Tamchyna, AleÅ¡",
17560,"Tamoto, M.",
17561,"Tamura, Akihiro",
17562,"Tamura, Noriyuki",
17563,"Tamura, Satoshi",
17564,"Tan, Ah-Hwee",
17565,"Tan, Chenhao",
17566,"Tan, Chew Lim",
17567,"Tan, Chuanqi",
17568,"Tan, He",
17569,"Tan, Hongye",
17570,"Tan, Jeanette Yiwen",
17571,"Tan, Jiwei",
17572,"Tan, Liling",
17573,"Tan, Ming",
17574,"Tan, Ning",
17575,"Tan, Qi",
17576,"Tan, Sabine",
17577,"Tan, Songbo",
17578,"Tan, Yee Fan",
17579,"Tan, Zhao",
17580,"Tanabe, Lorraine",
17581,"Tanabe, Toshifumi",
17582,"Tanaka, Hidehiko",
17583,"Tanaka, Hideki",
17584,"Tanaka, Hiroki",
17585,"Tanaka, Hozumi",
17586,"Tanaka, Izumi",
17587,"Tanaka, Katsumi",
17588,"Tanaka, Kokichi",
17589,"Tanaka, Masayuki",
17590,"Tanaka, Ribeka",
17591,"Tanaka, Shohei",
17592,"Tanaka, Takaaki",
17593,"Tanaka, Takushi",
17594,"Tanaka, Toru",
17595,"Tanaka, Yasuhito",
17596,"Tanaka-Ishii, Kumiko",
17597,"Tancig, Peter",
17598,"Tandon, Niket",
17599,"Tanenblatt, Michael",
17600,"Tanenhaus, Michael K.",
17601,"Tanev, Hristo",
17602,"Taneva, Bilyana",
17603,"Tang, Buzhou",
17604,"Tang, Duyu",
17605,"Tang, Enya Kong",
17606,"Tang, Guangchao",
17607,"Tang, Hao",
17608,"Tang, Jie",
17609,"Tang, Karen",
17610,"Tang, Lappoon R.",
17611,"Tang, Li",
17612,"Tang, Ling-Xiang",
17613,"Tang, Min",
17614,"Tang, Rong",
17615,"Tang, Shiping",
17616,"Tang, Siliang",
17617,"Tang, Xuri",
17618,"Tang, Yang",
17619,"Tang, Yi-jie",
17620,"Tang, Yuezhong",
17621,"Tani, Tadaaki",
17622,"Tanigaki, Koichi",
17623,"Taniguchi, Motoki",
17624,"Taniguchi, Tomoki",
17625,"Tanimoto, Steven L.",
17626,"Tanimura, Midori",
17627,"Tannen, Deborah",
17628,"Tanner, Herbert G.",
17629,"Tanner, Troy",
17630,"Tannier, Xavier",
17631,"Tansiri, Kachen",
17632,"Tantug, Ahmet Cuneyd",
17633,"Tao, Fangbo",
17634,"Tao, Jianhua",
17635,"Tao, Tao",
17636,"Tao, Xiaopeng",
17637,"Tao, Yu",
17638,"Tapanainen, Pasi",
17639,"Tapi Nzali, Mike Donald",
17640,"Tapias, Daniel",
17641,"Tapiovaara, Tero",
17642,"Tappe, Heike",
17643,"Tapucu, Dilek",
17644,"Tarau, Paul",
17645,"Tardiff, Seth",
17646,"Tarelkin, Alexander",
17647,"Tari, Luis",
17648,"Tarnikova, Yuliya",
17649,"Tarpomanova, Ekaterina",
17650,"Tarvi, Ljuba",
17651,"Tascini, Guido",
17652,"Tashiro, Toshihisa",
17653,"Taskar, Ben",
17654,"Tasso, Carlo",
17655,"Tata, Swati",
17656,"Tatar, Doina",
17657,"Tateishi, Kenji",
17658,"Tateisi, Yuka",
17659,"Tatsukawa, Kayo",
17660,"Tatu, Marta",
17661,"Tatzl, Gabriele",
17662,Taul&eacute,
17663,"Taura, Kenjiro",
17664,"Taussig, Kelsey",
17665,"Tavafi, Maryam",
17666,"Tavernier, Jean",
17667,"Tavosanis, Mirko",
17668,"Tax, David M. J.",
17669,"Tay, Yi",
17670,"Tayeb, Aharon",
17671,"Taylor, Alysa",
17672,"Taylor, Ann",
17673,"Taylor, Brock H.",
17674,"Taylor, Clark",
17675,"Taylor, Gregory S.",
17676,"Taylor, II, Charles T.",
17677,"Taylor, Lara",
17678,"Taylor, Lita",
17679,"Taylor, Paul",
17680,"Taylor, Sarah M.",
17681,"Taylor, Tony",
17682,"Taysom, William",
17683,"Tbahriti, Imad",
17684,"Tchalakova, Maria",
17685,"Tchambo, Fred",
17686,"Tchechmedjiev, Andon",
17687,"Tcheou, Francois",
17688,"Tchernowitz, Ilan",
17689,"Teahan, W. J.",
17690,"Teeraparbseree, Aree",
17691,"Teferra, Solomon",
17692,"Tegos, Athanasios",
17693,"Teh, Yee Whye",
17694,"Teibel, Daniel A.",
17695,"Teich, Elke",
17696,"Teichert, Adam",
17697,"Teichmann, Christoph",
17698,"Teixeira, Jorge",
17699,"Tejedor, Javier",
17700,"Teka Hadgu, Asmelash",
17701,"Tekiroglu, Serra Sinem",
17702,"Tellex, Stefanie",
17703,"Tellier, Isabelle",
17704,"Tellier, Marion",
17705,"Telljohann, Heike",
17706,"Temel, Tanel",
17707,"Temin, Aaron",
17708,"Temizsoy, Murat",
17709,"Temnikova, Irina",
17710,"Temperley, David",
17711,"Templeton, Marjorie",
17712,"Tenbrink, Thora",
17713,"Tendeau, Frederic",
17714,"Tendulkar, Ashish",
17715,"Tenenbaum, Joshua B.",
17716,"Teneva, Nedelina",
17717,"Teng, Chong",
17718,"Teng, Chun-Yuan",
17719,"Teng, Dechuan",
17720,"Teng, Jei-Wen",
17721,"Teng, Shanghua",
17722,"Teng, Wei-Lun",
17723,"Teng, Yonglin",
17724,"Teng, Zhiyang",
17725,"Tengi, Randee",
17726,"Tengli, Ashwin",
17727,"Tengstrand, Lisa",
17728,"Tennant, Harry R.",
17729,"Tennent, Paul",
17730,"Tenney, Merle D.",
17731,"Tenney, Yvette",
17732,"Teo, Ching",
17733,"Teo, Leong Hwee",
17734,"Teow, Loo-Nin",
17735,"Tepper, Michael",
17736,"Tepper, Paul",
17737,"Tepper, S.",
17738,"Ter Doest, Hugo",
17739,"Terada, Akira",
17740,"Terada, Hiroshi",
17741,"Terai, Asuka",
17742,"Terashima, Ryuta",
17743,"Teregowda, Pradeep",
17744,"Terekhina, A. Yu.",
17745,"Terenzi, Elena",
17746,"Terenziani, Paolo",
17747,"Terken, Jacques",
17748,"Termier, Alexandre",
17749,"Terney, Thomas Vestskov",
17750,"Terra, Egidio L.",
17751,"Terrell, Allison",
17752,"Terrell, Karenann K.",
17753,"Teruel, Milagro",
17754,"Teruya, Kazuhiro",
17755,"Tesar, Bruce",
17756,"Tesconi, Maurizio",
17757,"Tesitelova, Marie",
17758,"Tesler, Larry",
17759,"Tesprasit, Virongrong",
17760,"Tetlock, Philip",
17761,"Tetreault, Joel",
17762,"Tetreault, Joel R.",
17763,"Teubert, Wolfgang",
17764,"Teufel, Simone",
17765,"Tey, TongGuan",
17766,"Teyssier, Marc",
17767,"Tezuka, Satoshi",
17768,"Tezuka, Yoshikazu",
17769,"Thabet, Ahmed",
17770,"Thabet, Naglaa",
17771,"Thadani, Kapil",
17772,"Thaker, Pratiksha",
17773,"Thalappillil Scaria, Aju",
17774,"Thamrongrattanarit, Attapol",
17775,"Thamvijit, Dussadee",
17776,"Thanadkran, Kanokwut",
17777,"Thangthai, Ausdang",
17778,"Thanopoulos, Aristomenis",
17779,"Tharp, Alan L.",
17780,"Thater, Stefan",
17781,"Thaul Lehrman, Michael",
17782,"Thayaboon, Suphanut",
17783,"Thayer, Ignacio",
17784,"Thede, Scott M.",
17785,"Theeramunkong, Thanaruk",
17786,"Theison, Silke",
17787,"Thelen, Michael",
17788,"Thelwall, Mike",
17789,"Then, Mei-Vern",
17790,"Theodorakos, Aris",
17791,"Theofilidis, Axel",
17792,"Therneau, Terry",
17793,"Theron, Pieter",
17794,"Thesingh, Jan",
17795,"Theune, Mari&euml",
17796,"Theune, Mariet",
17797,"Thevenin, David",
17798,Thi Minh Huy&#x1EC1,
17799,"Thibadeau, Robert",
17800,"Thibaux, Romain",
17801,"Thiel, Manfred",
17802,"Thiel, Ulrich",
17803,"Thiele, Gregor",
17804,"Thielman, C. Y.",
17805,"Thiesson, Bo",
17806,"Thijm, Tim Alberdingk",
17807,"Thint, Marcus",
17808,"ThiolliÃƒÂ¨re, Roland",
17809,"Thione, Gian Lorenzo",
17810,"Third, Allan",
17811,"Thitima, Jamjanya",
17812,"Thollard, Franck",
17813,"Thoma, George R.",
17814,"Thomas, Chistopher",
17815,"Thomas, Ian",
17816,"Thomas, James",
17817,"Thomas, John C.",
17818,"Thomas, Kavita",
17819,"Thomas, Markose",
17820,"Thomas, Martin",
17821,"Thomas, Matt",
17822,"Thomas, Michael S. C.",
17823,"Thomas, Paul",
17824,"Thomas, Pete",
17825,"Thomas, Philippe",
17826,"Thomas, Robert G.",
17827,"Thomas, Timothy",
17828,"Thomason, Jesse",
17829,"Thomason, Richmond H.",
17830,"Thomforde, Emily",
17831,"Thompson, Bozena Henisz",
17832,"Thompson, Brian",
17833,"Thompson, Cindi",
17834,"Thompson, Craig W.",
17835,"Thompson, Cynthia A.",
17836,"Thompson, Cynthia K.",
17837,"Thompson, Frederick B.",
17838,"Thompson, Henry S.",
17839,"Thompson, John",
17840,"Thompson, Laure",
17841,"Thompson, Paul",
17842,"Thompson, Sandra A.",
17843,"Thomsen, Hanne Erdman",
17844,"Thomson, Blaise",
17845,"Thomson, Sam",
17846,"Thoongsup, Sareewan",
17847,"Thorne, James",
17848,"Thornell, Christina",
17849,"Thornton, Simon",
17850,"Thornton, Wren N. G.",
17851,"Thrasher, Chris",
17852,"Thrun, Sebastian",
17853,"Thunder, Dorothy",
17854,"Thurmair, Gregor",
17855,"Thurn, Martin",
17856,"Thyme-Gobbel, Ann",
17857,"Tian, Fei",
17858,"Tian, Hao",
17859,"Tian, Jilei",
17860,"Tian, Jun",
17861,"Tian, Le",
17862,"Tian, Liang",
17863,"Tian, Mingjun",
17864,"Tian, Ran",
17865,"Tian, Xisen",
17866,"Tian, Yan",
17867,"Tian, Zhenhua",
17868,"Tian, Zhiliang",
17869,"Tiantian, Zhu",
17870,"Tibbetts, Jason",
17871,"Tiberi, Melissa",
17872,"Tiberius, Carole",
17873,"Tibshirani, Julie",
17874,"Ticrea, Miruna",
17875,"Tidhar, Dan",
17876,"Tidstrom, Frida",
17877,"Tiedemann, J&ouml",
17878,"Tiedemann, JÃ¶rg",
17879,"Tien Nguyen, Dat",
17880,"Tien, Kan-Wen",
17881,"Tiepmar, Jochen",
17882,"TietbÃ¶hl, SÃ¶ren",
17883,"Tietze, Martin I.",
17884,"Tihanyi, L&aacute",
17885,"Tihelka, Daniel",
17886,"Tikhomirov, Boris D.",
17887,"Tikk, Domonkos",
17888,"Tikuisis, Aaron",
17889,"Tilk, Ottokar",
17890,"Tillmann, C.",
17891,"Tillmann, Christoph",
17892,"Tily, Harry",
17893,"Timimi, Ismail",
17894,"Timonen, Jari",
17895,"Timoshenko, Svetlana",
17896,"Tinkham, Nancy L.",
17897,"Tinsley, John",
17898,"Tintarev, Nava",
17899,"Tioun, E.",
17900,"Tipper, Neil",
17901,"Tirpak, Thomas M.",
17902,"Tishby, Naftali",
17903,"Tisher, Gordon",
17904,"Tissen, Anne",
17905,"Tissier, Julien",
17906,"Titov, Ivan",
17907,"Tiwari, Abhishek",
17908,"Tixier, Antoine",
17909,"Tjaden, Brett C.",
17910,"Tjahjadi, Timotius",
17911,"Tjong Kim Sang, Erik F.",
17912,"Tkachenko, Alexander",
17913,Tkat&scaron,
17914,"Toader, Mihai",
17915,"Tobaili, Taha",
17916,"Tobin, Richard",
17917,"Tochinai, Koji",
17918,"Toda, Seinosuke",
17919,"Toda, Tomoki",
17920,"Todirascu, Amalia",
17921,"Todman, John",
17922,"Toepfer, Martin",
17923,"Tofighi Zahabi, Samira",
17924,"Tofiloski, Milan",
17925,"Toh, Zhiqiang",
17926,"Tohyama, Hitomi",
17927,"Toivanen, Jukka M.",
17928,"Toivonen, Hannu",
17929,"Tojo, Satoshi",
17930,"Tokuda, Keiichi",
17931,"Tokuda, Naoyuki",
17932,"Tokuda, Takehiro",
17933,"Tokuhisa, Masato",
17934,"Tokuhisa, Ryoko",
17935,"Tokunaga, Kozuke",
17936,"Tokunaga, Takenobu",
17937,"Tolba, Hesham",
17938,"Toldova, Svetlana",
17939,"Toledano, Doroteo T.",
17940,"Toledo, Assaf",
17941,"Tolegen, Gulmira",
17942,"Toleu, Alymzhan",
17943,Tom&aacute,
17944,"Tom, Janet",
17945,"Tomabechi, Hideto",
17946,"Tomai, Emmett",
17947,"Tomalin, Marcus",
17948,"Tomanek, Katrin",
17949,"Tomas, David",
17950,"Tomasic, Anthony",
17951,"Tomaso, Vittorio Di",
17952,"Tomasoni, Mattia",
17953,"Tomeh, Nadi",
17954,"Tomita, Junji",
17955,"Tomita, Masaru",
17956,"Tomiura, Yoichi",
17957,"Tomkins, Andrew",
17958,"Tomko, Stefanie",
17959,"Tomlinson, Bill",
17960,"Tomlinson, Marc",
17961,"Tomokiyo, Mutsuko",
17962,"Tomokiyo, Takashi",
17963,"Tomono, Masahiro",
17964,"Tomori, Suzushi",
17965,"Tompa, Frank",
17966,"Tomuro, Noriko",
17967,"TomÃ¡s, David",
17968,"Tonelli, Sara",
17969,"Toney, Dave",
17970,"Tonfoni, Graziella",
17971,"Tong, Deqin",
17972,"Tong, Edmund",
17973,"Tong, Loong Cheong",
17974,"Tong, Matthew",
17975,"Tong, Richard M.",
17976,"Tong, Sibo",
17977,"Tong, Xiang",
17978,"Tong, Yunhai",
17979,"Tongchim, Shisanu",
17980,"Toni,",
17981,"Toni, Francesca",
17982,"Tonoike, Masatsugu",
17983,"Tonra, Justin",
17984,"Toole, Janine",
17985,Topi&cacute,
17986,"Toporowska Gronostaj, Maria",
17987,"Topper, Michael",
17988,"Toprak, Cigdem",
17989,"Torabi Asr, Fatemeh",
17990,"Toral, Antonio",
17991,"Torasso, Pietro",
17992,"Torget, Andrew",
17993,"Torii, Manabu",
17994,"Torii, Yoshimitsu",
17995,"Torisawa, Kentaro",
17996,"Torki, Marwan",
17997,"Tornita, Masaru",
17998,"Tornyova, Lidiya",
17999,"Torr, John",
18000,"Torre, Doroteo",
18001,"Torre, Ra&uacute",
18002,"Torregrosa, Daniel",
18003,"Torrens, Edson Wilson",
18004,"Torrent, Tiago",
18005,"Torres Martins, Andr&eacute",
18006,"Torres, M. Ines",
18007,"Torres-Moreno, Juan-Manuel",
18008,"Torres-del-Rey, JesÃºs",
18009,"TorunoÄŸlu, Dilara",
18010,"Toscani, Domenico",
18011,"Toselli, Alejandro H.",
18012,"Tosh, L. W.",
18013,"Touheed, Nasir",
18014,"Touileb, Samia",
18015,"Tounsi, Lamia",
18016,"Tourille, Julien",
18017,"Tournier, Ronan",
18018,"Touset, Pascal",
18019,"Toutanova, Kristina",
18020,"Tovar, Mireya",
18021,"Tovena, Lucia M.",
18022,"Tovmach, Yu.",
18023,"Towell, Geoffrey",
18024,"Towns, Stuart G.",
18025,"Townsend, Richard",
18026,"Towsey, Michael",
18027,"Toyama, Katsuhiko",
18028,"Toyoda, Masashi",
18029,"Tozer, Martin",
18030,"Traat, Maarika",
18031,"Trabelsi, Amine",
18032,"Trabucco, Andrea",
18033,"Trainor, Caitlin",
18034,"Trakultaweekoon, Kanokorn",
18035,"Tran Manh, Ke",
18036,"Tran, Andrew",
18037,"Tran, Anh",
18038,"Tran, Giang Binh",
18039,"Tran, Ke",
18040,"Tran, Ke M.",
18041,"Tran, Mai-Vu",
18042,"Tran, Mai-vu",
18043,"Tran, Nam Khanh",
18044,"Tran, Quan Hung",
18045,"Tran, Trang",
18046,"Tran, Tuan",
18047,"Tran, Tuan Dung",
18048,"Tran, Van-Khanh",
18049,"Trancoso, Isabel",
18050,"Trandabat, Diana",
18051,"Trapman, Jantine",
18052,"Tratz, Stephen",
18053,"Traue, Harald",
18054,"Traum, David",
18055,"Traum, David R.",
18056,"Trawinski, Beata",
18057,"Treeratpituk, Pucktada",
18058,"Treharne, Kenneth",
18059,"Tremper, Galina",
18060,"Trenkmann, Martin",
18061,"Trescases, Pierre",
18062,"Tresp, Volker",
18063,"Tretiakoff, Andree",
18064,"Trevisan, Bianka",
18065,"Trevisan, Marco",
18066,"Treviso, Marcos",
18067,"Tribble, Alicia",
18068,"Trieschnigg, Dolf",
18069,"Triezenberg, Katrina E.",
18070,"Trigano, P.",
18071,"Trijp, Remi",
18072,"Trikalinos, Thomas A",
18073,"Trilsbeek, Paul",
18074,"Trinh, Ha",
18075,"Tripasai, Woottiporn",
18076,"Tripathi, Vaibhav",
18077,"Trippel, Thorsten",
18078,"Trischler, Adam",
18079,"Trivedi, Rakshit",
18080,"Trmal, Jan",
18081,"Trnka, Keith",
18082,"Trnka, Mari&aacute",
18083,"Trogkanis, Nikolaos",
18084,"Trojahn, C&aacute",
18085,Trojanov&aacute,
18086,"Trombetti, Marco",
18087,"Tromble, Roy W.",
18088,"Trommer, Jochen",
18089,"Tron, Vikt&oacute",
18090,"Troncy, Raphael",
18091,"Tropf, Herbert",
18092,"Trost, Harald",
18093,"Trosterud, Trond",
18094,"Trotman, Andrew",
18095,"Troussov, Alexander",
18096,"Troutt, Audrey",
18097,"Troyano, Jos&#xE8",
18098,"Trujillo, Arturo",
18099,"Truong, Khiet",
18100,"Truong, Steven",
18101,"Trushkina, Julia",
18102,"Tsagkias, Manos",
18103,"Tsai, Chen-Tse",
18104,"Tsai, Chiung-Min",
18105,"Tsai, Dylan B. S.",
18106,"Tsai, Flora S.",
18107,"Tsai, Jia-Lin",
18108,"Tsai, Jin-He",
18109,"Tsai, Kun-Yu",
18110,"Tsai, Min-Hsuan",
18111,"Tsai, Ming-Feng",
18112,"Tsai, Richard Tzong-Han",
18113,"Tsai, Shen-Fu",
18114,"Tsai, Shih-Chang",
18115,"Tsai, Shih-Chung",
18116,"Tsai, Wang-Ju",
18117,"Tsakalidis, Stavros",
18118,"Tsang, Ivor W.",
18119,"Tsang, Ivor Wai-Hung",
18120,"Tsang, Vivian",
18121,"Tsao, Nai-Lung",
18122,"Tsarfaty, Reut",
18123,"Tsatsaronis, George",
18124,"Tsay, Jane S.",
18125,"Tschichold, Cornelia",
18126,"Tschirsich, Martin",
18127,"Tschuggnall, Michael",
18128,"Tschumi, Corinne",
18129,"Tse, Daniel",
18130,"Tseng, Belle",
18131,"Tseng, Chien-Lin",
18132,"Tseng, Chiu-yu",
18133,"Tseng, Huihsin",
18134,"Tseng, I-Ju E.",
18135,"Tseng, Shu-Chuan",
18136,"Tseng, Tsung-Yih",
18137,"Tseng, Yuen-Hsien",
18138,"Tsiakoulis, Pirros",
18139,"Tsigas, Philippas",
18140,"Tsioutsiouliklis, Kostas",
18141,"Tsochantaridis, Ioannis",
18142,"Tsoi, Wing Fu",
18143,"Tsou, Benjamin K.",
18144,"Tsoukala, Chara",
18145,"Tsourakis, Nikos",
18146,"Tsovaltzi, Dimitra",
18147,"Tsubaki, Masashi",
18148,"Tsuboi, Yuta",
18149,"Tsuchida, Masaaki",
18150,"Tsuchida, Masaki",
18151,"Tsuchiya, Masatoshi",
18152,"Tsuchiya, Shin'Ichi",
18153,"Tsuei, Wen",
18154,"Tsuge, Satoru",
18155,"Tsuji, Keita",
18156,"Tsuji, Saburo",
18157,"Tsujii, Jun'ichi",
18158,"Tsujino, Hiroshi",
18159,"Tsukada, Hajime",
18160,"Tsukahara, Hiroshi",
18161,"Tsukahara, Nobuyuki",
18162,"Tsukamoto, Koji",
18163,"Tsukawaki, Sachiyo",
18164,"Tsunakawa, Takashi",
18165,"Tsunoda, Tatsuhiko",
18166,"Tsur, Oren",
18167,"Tsurumaru, Hiroaki",
18168,"Tsuruoka, Akio",
18169,"Tsuruoka, Yoshimasa",
18170,"Tsutsumi, Junya",
18171,"Tsutsumi, Taijiro",
18172,"Tsuzuki, Takashi",
18173,"Tsvetkov, Yulia",
18174,"Tu, Cunchao",
18175,"Tu, Kewei",
18176,"Tu, Lifu",
18177,"Tu, Mei",
18178,"Tu, Yuancheng",
18179,"Tu, Zhaopeng",
18180,"Tucker, Allen B.",
18181,"Tucker, Gordon H.",
18182,"Tucker, Simon",
18183,"Tuda, Hirosi",
18184,"Tudor, Catalina O",
18185,"Tudorache, Alexandra",
18186,"Tuells, Antoni",
18187,Tufi&scaron,
18188,"Tufis, Dan",
18189,"TufiÅŸ, Dan",
18190,"Tuggener, Don",
18191,"Tuggle, Francis D.",
18192,"Tugwell, David",
18193,"Tuldava, Juhan",
18194,"Tummala, Dinesh",
18195,"Tumuluru, Anand Karthik",
18196,"Tunaoglu, Doruk",
18197,"Tur, Gokhan",
18198,"Turan, &Uuml",
18199,"Turcato, Davide",
18200,"Turchi, Marco",
18201,"Turchin, Alexander",
18202,"Ture, Ferhan",
18203,"Turgut, Zehra",
18204,"Turhan, Cigdem Keyder",
18205,"Turian, Joseph P.",
18206,"Turki Khemakhem, Ines",
18207,"Turmo, Jordi",
18208,"Turnbull, Rory",
18209,"Turner, Alan",
18210,"Turner, Carlisle",
18211,"Turner, Elise H.",
18212,"Turner, Jenine",
18213,"Turner, Ray",
18214,"Turner, Ross",
18215,"Turner-Maier, Jason",
18216,"Turney, Peter",
18217,"Turney, Peter D.",
18218,"Turoff, Murray",
18219,"Turpin, Andrew",
