book_id,title,feedback,total_friend_reviews,avg_friend_rating,mike_rating
281876,"First 100 Animals - 0312510799, board book, Roger Priddy",4.4,6,3.3,3.3
281901,Corgi in the Cupcakes (Animal Ark Holiday Treasury #18-Valentine's Day),4.0,10,4.3,3.9
281957,Pete the Cat and the Supercool Science Fair,4.4,1,3.9,2.8
282012,Night Animals by Gianna Marino,4.1,9,4.2,3.2
282412,"The Quest Begins (Seekers, Book 1)",4.5,15,4.8,4.5
282815,Purrmaids 6: Quest for Clean Water,4.4,3,4.3,3.9
283276,Piggie Pie!,4.8,11,2.6,3.4
284467,Just a Mess (Little Critter) (Look-Look),4.7,8,4.8,3.9
284755,The Amazing Turkey Rescue,4.8,11,5.0,4.3
284886,NEW & SEALED 6 Books There Was An Old Lady Who Swallowed a Fly Frog Bat Colandro,4.3,8,4.5,3.9
287139,"NEW LISTINGHorse, Follow Closely: Native American Horsemanship by Pony Boy, Gawani",4.7,11,4.9,4.4
287656,Lectures on Human and Animal Psychology / by Wilhelm Wundt ; [Leather Bound],4.5,6,4.6,4.9
287862,"Richard Scarry's Good Morning, Busytown! by Scarry, Richard",4.5,10,3.3,4.2
287952,Busy Doggies!: A Busy Animals Book (A Busy Book),4.2,3,4.1,3.9
288159,World of Reading: Mother Bruce Bruce's Big Fun Day: Level 1,4.4,1,2.7,3.4
288837,Saige Paints the Sky (American Girl Today),4.6,5,2.2,2.7
289610,The Cat Who Knew Shakespeare - Mass Market,4.9,12,2.6,3.3
289841,NEW LISTINGCorduroy Ser.: Corduroy Lost and Found by B. G. Hennessy (2006),4.4,7,4.4,3.5
290027,White Fur Flying,4.8,6,3.4,4.2
291026,The Amazing Turkey Rescue,4.6,7,3.1,3.3
291673,"Hello, Crabby!: An Acorn Book (A Crabby Book #1)",4.6,10,4.7,3.9
291734,The Gruffalo,4.2,7,4.3,3.7
292289,Splat the Cat: I Scream for Ice Cream (I Can Read Level 1),4.2,5,4.1,3.6
292803,Stinkiest!: 20 Smelly Animals (Extreme Animals),4.5,11,4.6,4.5
293184,The Cricket in Times Square (Chester Cricket and His Friends),4.5,10,4.7,4.4
293265,Night Animals,4.2,4,4.1,3.3
293565,Pete the Cat: Secret Agent,4.3,5,4.2,4.0
294300,National Geographic Kids Chapters: Diving With Sharks!: And More True Sto,4.9,7,4.8,4.1
295203,Who Would Win Lobster vs. Crab,4.8,8,5.0,4.4
295212,The Call of the Wild (Classic Starts),3.7,3,4.1,3.6
295603,Bunnicula: A Rabbit-Tale of Mystery,3.9,8,3.9,3.4
295758,Ashlyn's Unsurprise Party (Wellie Wishers),4.1,7,3.8,3.4
296797,"Hoot - Carl Hiaasen, 0375821813",4.6,12,4.9,4.8
298970,Dora and the Unicorn King (Ready-To-Read Dora the Explorer - Level 1),4.3,9,3.8,3.5
299058,Dora and the Unicorn King (Ready-To-Read Dora the Explorer - Level 1),4.0,4,4.0,3.3
299257,Alligator Baby,4.2,8,4.3,4.2
299698,Pete the Cat and the Bedtime Blues,4.2,8,4.5,4.8
300053,"Animal Farm: The Graphic Novel by Orwell, George",4.6,9,4.8,4.6
300471,That's Not My Puppy: Its Coat Is Too Hairy(Usborne Touchy-Feely Books),4.4,2,4.3,3.8
301006,The Adventures of Miss Petitfour,3.7,9,4.1,3.9
303013,Bizzy Bear: Zookeeper,4.4,8,4.6,3.7
306766,SAFARI: A PHOTICULAR BOOK,4.5,9,4.5,4.2
306776,The Kitten Who Thought He Was a Mouse (Little Golden Book),5.0,12,5.0,4.8
307375,"One Fish, Two Fish, Three, Four, Five Fish (Dr. Seuss Nursery Collection)",4.6,7,4.5,4.2
307434,DK Eyewitness Books: Horse,4.3,4,4.4,3.8
308109,Moo Baa La La La,4.7,7,4.6,4.3
310358,"The Bad Guys in Open Wide and Say Arrrgh! (the Bad Guys #15) by Blabey, Aaron",4.3,4,3.0,3.1
311640,Saving Winslow,4.5,9,2.1,3.3
311870,We're Going on a Bear Hunt,4.6,8,4.6,3.7
312186,Bear Stays Up for Christmas,4.5,10,3.9,3.9
313300,Close to Shore: The Terrifying Shark - 9780767904148,4.5,12,4.7,5.0
313792,Seekers #3: Smoke Mountain,3.9,10,4.3,4.1
314401,"Put Me In the Zoo; Bright & Early Board Boo- 9780375812156, Lopshire, board book",4.2,4,4.2,3.6
314537,The Great Rescue (Cabbage Patch Kids),4.5,6,4.3,4.7
314944,One Fine Day,3.9,13,4.0,3.5
315341,Because I Had a Teacher,3.6,4,3.9,2.8
315997,Animals: A Visual Encyclopedia (Second Edition),4.2,9,2.6,4.0
316212,Lily to the Rescue: Two Little Piggies,4.8,9,3.5,3.9
316282,The Wild Robot,4.4,11,4.1,4.0
316495,Arthur Decks the Hall (Nifty Lift-and-Look),4.0,4,2.3,2.3
317048,Turtles & Snails (First Discovery) - Spiral-bound,4.8,9,4.8,4.6
317623,The Velveteen Rabbit Mini Kit: Plush Toy and Illustrated Book (RP Minis) by in,3.9,9,3.9,3.9
317658,Mister Seahorse: board book (World of Eric Carle),4.7,11,3.0,3.4
317979,Wild Animals Coloring Book (Dover Nature Coloring Book),4.4,2,2.4,2.8
319831,"NEW LISTINGLITTLE CELEBRATIONS, IN THE BACKYARD, SINGLE COPY, FLUENCY, STAGE 3A",3.8,5,4.1,3.4
322373,Amazing Animal Groups Books for Young Explorers,4.5,8,4.4,4.2
323133,NEW LISTINGThe Diary of a Mindful Dog: Simple Thoughts from a Not-So-Simple Dog,4.2,7,2.3,2.6
323393,Samantha's Pride (Thoroughbred Series #7),4.4,2,4.2,4.1
323629,SHEEP IN A JEEP,4.5,13,2.2,3.9
324523,The Cat Who Went Underground - Mass Market,4.5,12,5.0,4.5
325754,Moo,4.7,9,4.7,4.3
326754,"Time for Bed, Pete the Kitty: A Touch & Feel Book (Pete the Cat)",4.4,6,3.8,3.6
327221,Whisker Haven Tales with the Palace Pets:: Sticker Storybook,4.9,8,4.8,4.1
327659,Chicken Sunday - 9780698116153,4.3,9,2.4,3.1
328742,Baby Touch and Feel: Farm Animals (Baby Touch & Feel),4.7,15,4.1,4.4
328833,Little Puppy: Finger Puppet Book (Little Finger Puppet Board Books),4.7,8,4.9,5.0
329380,A Horse for Kate (Horses and Friends),4.3,9,4.5,4.5
329471,Sweet pickles books lot of 10 Small ASSORTED Alphabet Books Weekly Readers,4.1,8,4.1,4.2
330951,Lot of 10 Finger Puppet Board Books Lot Random,4.8,6,2.4,3.4
332019,Guess How Much I Love You,4.7,5,4.8,3.7
332588,Baby Bear Discovers the World (Wildlife Picture Books),4.4,13,4.6,4.5
334064,Bear Stays Up for Christmas (The Bear Books),4.3,9,4.6,4.5
335127,Zootopia Junior Novelization (Disney Zootopia),4.5,8,4.4,3.6
335441,Busy Doggies!: A Busy Animals Book (A Busy Book),4.6,5,4.5,4.2
336433,"Skippyjon Jones, Lost in Spice",4.3,1,3.7,4.2
337160,Growl! A Book About Bears (level 3) (Hello Reader),4.7,14,4.0,4.8
337311,JUNIE B. JONES - Build-A-Lot by Barbara Parks,4.5,12,4.7,5.0
337371,"Building Small Barns, Sheds & Shelters",4.8,11,2.9,3.9
337787,Is Your Mama a Llama?,4.7,5,5.0,4.6
339215,The Return of the Bunny Suicides,5.0,5,3.8,3.6
339548,Hoot - 0375829164,4.6,8,4.8,4.6
339676,Wild Predators (Wild Kratts) (Step into Reading),4.9,10,4.8,4.8
339792,"Jack Hanna's Big Book of Why: Amazing Animal Facts and Photos by Hanna, Jack",4.3,4,4.4,3.9
339857,Lights Out,4.8,10,2.8,4.2
340484,WHAT IF YOU HAD AN ANIMAL TAIL?,4.9,5,4.8,4.0
340645,Zen Shorts (Caldecott Honor Book),4.1,7,3.8,3.6
340731,Eva in the Spotlight: A Branches Book (Owl Diaries #13),4.6,9,3.0,3.7
340825,Night of the Zombie Zookeeper (Desmond Cole Ghost Patrol),3.7,2,3.8,2.7
341085,Urchin and the Heartstone (The Mistmantle Chronicles),4.6,11,4.5,4.5
341449,"Steam Train, Dream Train",4.7,11,4.9,3.9
341751,Where's the Poop?,4.1,12,4.1,4.5
342534,Walt Disneys Classic 101 Dalmatians (Big Golden Book),4.2,6,2.9,3.3
342755,"Animal Noses; Look Once, Look Again - 9781574713213",4.4,6,4.6,3.8
343102,Mr. Willowby's Christmas Tree,4.6,7,4.6,3.8
343614,"Animal Tracks of Northern California by Sheldon, Ian",4.0,12,4.1,3.9
343794,"National Geographic Kids Everything Sharks: All the shark facts, photos",4.3,9,4.7,4.5
343956,The Bad Guys in Open Wide and Say Arrrgh (The Bad Guys 15),4.0,4,4.1,3.7
344854,"Adult Coloring Book: Stress Relieving Designs Animals, Mandalas, Flowers",4.9,8,4.9,4.2
344878,Animal Families WOLVES,4.5,10,4.7,4.0
345245,THE BERENSTAIN BEARS TRICK OR TR,4.2,4,4.2,3.9
345382,The Dinky Donkey,4.7,6,4.6,3.8
346089,"Animal Noses; Look Once, Look Again - 9781574713213",4.4,9,4.6,4.2
346519,Everything You Need to Ace Science in One Big Fat Notebook: The Complete,4.8,7,5.0,4.4
348246,"Lot of 5 If You Give a Mouse A Cookie Series Books by Laura Numeroff ""RANDOM""",4.1,8,3.9,3.9
348904,Infected: An AFK Book (Piggy Original Novel),4.5,14,2.7,4.2
350702,"The Big Honey Hunt, 50th Anniversary Edition (The Berenstain Bears)",4.6,9,4.6,3.8
350766,Nickelodeon 5-Minute Christmas Stories (Nickelodeon),4.7,10,4.9,3.7
351555,Peter Rabbit Large Shaped Board Book,4.6,8,2.2,3.0
352438,Redwall: 30th Anniversary Edition - Mass Market,4.2,5,4.2,4.4
352441,Who Stole The Animal Poop? (Buck Wilder Adventures),4.6,14,4.6,5.0
354289,The Guardian,4.0,8,3.8,4.4
355948,20 lot little golden books assorted kids vintage mix newer board books,4.5,9,4.7,4.2
356378,The Berenstain Bears and the Spooky Old Tree,4.4,8,4.4,3.3
356519,Bizzy Bear: Zookeeper,4.0,7,3.3,2.4
357344,Pete the Cat's Train Trip (My First I Can Read),4.9,11,5.0,4.4
358107,The Audubon Society Field Guide to North American Birds: Western Region,3.8,4,4.6,3.5
359029,Cat Daddy: What the World's Most Incorrigible Cat Taught Me About Li,4.6,5,4.8,4.6
359375,Tickle Time!: A Boynton on Board Board Book,4.8,6,4.8,4.6
359920,The New Yorker Book of All-New Cat Cartoons (New Yorker Series),4.4,1,4.8,3.8
360034,Animal World. 9781407550879,4.4,5,4.7,3.6
363260,Peter Spier's Circus (A Picture Yearling Book),4.5,9,4.8,3.9
363620,Magic Tree House Books 1-28 Choose Brand New Latest Edition Flat $4.75 Shipping,4.8,15,4.9,5.0
363623,Goosebumps: Werewolf of Fever Swamp,4.9,8,2.7,3.9
363810,The Berenstain Bears and the Christmas Angel (Berenstain Bears/Living),4.0,6,2.5,3.2
364899,Amelia Sparklepaw's Party Problem (Magic Animal Friends: Special Edition),5.0,12,2.7,3.5
365594,Baby Einstein: First Words,4.7,7,5.0,4.6
368009,"Sweet Dreams, Roo (Winnie the Pooh)",4.7,8,4.7,4.5
368197,Franklin's Blanket,4.3,5,2.9,2.8
368518,"Rainforest Escape: My Island Animal, Exotic Flower and Tropical Plant Color Book",4.5,12,4.4,4.0
368547,Animal Crossing: New Leaf: Prima Official Game Guide (Prima Official Game),4.7,9,2.5,3.8
369756,Baby Bear Discovers the World (Wildlife Picture Books),3.9,2,3.9,3.2
370966,"Happy Halloween, Biscuit!",4.5,8,4.5,4.8
372024,PETE THE CAT GOES CAMPING [I CAN,4.7,13,4.9,4.9
373154,"Inside of a Dog: What Dogs See, Smell, and Know",4.5,11,2.7,3.4
373177,NEW LISTINGLot of 8 PIG THE PUG books,4.8,11,4.9,4.6
373215,Paw Patrol IM Ready To Read,3.7,6,4.2,3.6
373387,Duck on a Bike,4.9,6,5.0,4.1
373427,BUILD YOUR OWN LOT: A to Z Mysteries / Calendar Series - Ron Roy / Scholastic,4.4,5,4.6,3.6
373698,"I Love You, Little Pookie",4.7,9,3.1,4.0
373991,The Animal Farm Buttermilk Cookbook: Recipes and Reflections from a Small Vermo,4.9,9,5.0,4.9
374341,Amelia Sparklepaw's Party Problem (Magic Animal Friends: Special Edition),4.1,5,4.2,3.9
374701,Captain Cat by Inga Moore,4.2,1,4.4,4.1
375083,Dream Animals: A Bedtime Journey,4.4,9,4.5,3.9
375488,"I Need a Hug / Necesito Un Abrazo (Bilingual) by Blabey, Aaron",4.3,15,3.1,4.6
376413,"The Hummingbird Book: The Complete Guide to Attracting, Identifying, and",4.1,7,4.1,3.4
376728,Dot the fire dog,4.6,6,4.9,3.8
376874,There Was an Old Lady Who Swallowed a Fly!,4.6,11,4.6,3.7
377126,"Llama Llama Gives Thanks by Dewdney, Anna",3.9,6,4.0,3.4
377143,Pete the Cat Checks Out the Library,4.2,9,4.4,3.8
377195,Dog Man: From the Creator of Captain Underpants (Dog Man #1),4.7,12,4.9,4.9
377690,Farewell to Shady Glade,4.5,7,4.9,4.3
377864,WHAT IF YOU HAD AN ANIMAL TAIL?,4.2,2,2.8,2.5
380694,Dog Heaven,4.5,14,4.8,4.5
381948,Tacky the Penguin,4.1,6,4.2,3.6
383343,The Loop - Mass Market,4.1,4,3.2,2.5
383566,"Panda Bear, Panda Bear, What Do You See? Board Book",4.9,15,4.1,4.2
384512,"THE SUPER SIDE-QUEST TEST!: A BR , Flintham, Thomas",4.7,11,4.8,4.2
385641,"The Mitten, 20th Anniversary Edition",4.8,11,5.0,5.0
385991,"The Bad Guys in Open Wide and Say Arrrgh! [The Bad Guys #15] by Blabey, Aaron",4.2,4,4.2,3.7
386361,The Ember Stone: A Branches Book (The Last Firehawk #1),4.6,7,2.0,3.4
386438,Ponyella,4.2,3,4.0,2.9
386779,"Scaredy-Cat, Splat! (Splat the Cat)",4.3,8,4.6,4.6
386885,Dog's Colorful Day,4.3,9,4.8,4.8
387196,Purrmaids #4: Search for the Mermicorn,4.6,6,4.6,3.3
387299,The Miraculous Journey of Edward Tulane by Kate Dicamillo,4.3,12,4.6,4.1
387522,Noisy Animals [My First],4.2,5,4.1,3.9
388002,I Love You to the Moon and Back by Amelia Hepworth (English) Board Books Book,4.5,10,4.7,4.6
388067,"Chickens by Miller, Sara Swan",4.3,7,2.1,2.8
388483,Disaster on the Titanic (Ranger in Time #9),4.7,7,4.6,4.1
388814,Peterson Field Guide Coloring Books: Birds: A Coloring Book [With Sticker(s)],4.2,10,4.3,3.8
390884,Paw Patrol Phonics Childrens Step Reading Books Beginning Readers Lot 12,4.0,2,4.3,3.5
390914,Charmed Book Of Shadows With ORIGINAL PAGES In English - BIG Size Halloween,4.4,3,3.0,3.6
392198,National Geographic Readers: Adorable Animals (Level 2) [PREMIUM LEATHER BOUND],4.9,11,5.0,4.4
392377,Owl Babies,4.2,14,2.5,4.0
393096,Toot & Puddle,4.5,15,4.3,4.2
394018,Babar the King (Babar Books (Random House)),4.2,1,4.3,3.1
394183,"NEW LISTINGKitty's Magic: Star the Little Farm Cat by Moonheart, Ella",4.6,12,4.8,4.9
394705,The Pout-Pout Fish,4.8,9,4.9,4.8
394820,Arctic Freeze (Race the Wild #3),4.8,11,4.9,5.0
396366,Pete the Kitty's First Day of Preschool (Pete the Cat),4.9,8,5.0,4.0
396988,TODDLER BOARD BOOKS **BABIES LOVE**FINGER PUPPET**LIFT A FLAP** YOU CHOOSE!,4.7,11,4.8,4.3
399146,"Macca the Alpaca by Cosgrove, Matt",4.5,11,4.7,4.7
399287,"Draw 50 Animals: The Step-by-Step Way to Draw Elephants, Tigers, Dogs, Fi",4.4,10,4.3,4.2
400534,"Time for Bed, Pete the Kitty: A Touch & Feel Book (Pete the Cat)",4.4,6,4.5,3.5
400706,Blueberries for Sal (Viking Kestrel picture books),4.5,11,3.0,3.9
402476,"Pete the Cat Rocking in My School Shoes - Eric Litwin, 0545501067",4.3,8,4.4,3.7
402552,NEW LISTINGKaakuluk: Bearded Seals!,4.7,6,4.6,4.8
403129,The Babies and Doggies Book,4.0,5,3.7,4.0
403141,God Gave Us Easter,4.0,5,4.4,3.9
403296,Dog Man: Brawl of the Wild: From the Creator of Captain Underpants [Dog Man #6],4.7,5,4.7,4.6
