shop_name,item_num,join_time,shop_id
x6lSBcEfRB,6564,May-00,116390
x6lWUimhzV SkE,3287,Aug-16,116391
x6mB1rtC,4164,Sep-14,116392
x6MISReK-6Br,6903,Jun-14,116393
x6N5-HMSS6FVL-SIKy,9257,Jun-06,116394
X6Ns2LVxZIv,577,Jun-05,116395
X6NYd0fhwOlFfF8DDw,9722,Dec-17,116396
X6ojmiNQSGS9hdP,7021,Aug-19,116397
X6ORh_CIb-Wf_N,9043,Mar-01,116398
x6Ra2qIRsKS,6628,Feb-06,116399
X6rci9o2B8YwYvn56,7740,Sep-12,116400
X6SB1SRQ7WH,3784,Sep-05,116401
X6tQvyR2NeAB4A,2098,Jun-13,116402
X6u3xY7sOh1,7589,Jun-12,116403
X6u8L4G9S5Mi_jar,2930,May-05,116404
x6u9gHiYGZLC8,3858,Jul-23,116405
X6U9iIHyvbYs-hR,3565,Aug-10,116406
x6vBZevJAsa,2276,Apr-08,116407
X6w v-JaYk94,8727,Oct-13,116408
x6WdSLGVh5MXx,5973,Oct-09,116409
X6wl0R5_S9j96DA,1026,Aug-05,116410
X6Wvk8xnTTPwJ,5828,Jan-06,116411
X6xjRKVkTMw,8888,Feb-10,116412
x6Y5Xqy4FVlq-t,3073,Apr-20,116413
x6Yzlqrtd,7891,Oct-19,116414
x7 8yQj40bKg,8269,Jun-17,116415
x7 QrrOC1G4bZJh,3530,Nov-22,116416
X7_ UoS9eVNYBFDZ_,3920,Mar-09,116417
x7_WNsGVw,7488,Apr-21,116418
X7-1Oku5r3EyKX,2810,Apr-12,116419
X7-dP93hvjM-CRSh,5728,Jul-13,116420
x7-HeAV,4524,Apr-07,116421
X7-WDn5hP32KD-w,29,Nov-11,116422
X70fV9fqi386sK5EYP,5137,Oct-15,116423
X70P fKdNCYE,1923,Jun-21,116424
X713Fwb1c,3859,Sep-09,116425
X722BwkWa2l1mRB,4335,Jan-13,116426
x72BMjJs5i,9830,Oct-14,116427
x72qHneWuvmMlMY,2650,Jan-16,116428
X73NQb7u9QxBByRyp,633,Sep-00,116429
X74n01vg4vE9,9598,May-21,116430
x78zYE_,5503,Jul-06,116431
X7AcVMStYS,5890,Jan-03,116432
x7at6PrJdPZqfjC,5989,Jul-17,116433
X7b8ZbvLi,269,Jun-10,116434
X7c-QYlO9ZF8qMhZz,4298,Jul-18,116435
X7CCAFjrE_Th,5002,Sep-07,116436
x7cpMod Z5eF,6732,Apr-17,116437
x7dLH8Ztt-R,9929,Feb-06,116438
X7ENPJLxPf gT,581,Sep-07,116439
x7fMn6S4EIN7H,6173,Jul-13,116440
X7Gac kMQqGV5FXS,4906,Sep-09,116441
X7gGQVBnO,2312,Mar-20,116442
x7gpqGAVCP,3264,Sep-15,116443
x7hFX5jxVOQ-dYJva,1456,Oct-15,116444
X7lH3Pk,8068,May-10,116445
x7lS qCxLGC5St4,670,Aug-08,116446
X7m8Yh24,276,Aug-16,116447
X7mmVWh62Y8,1466,Jan-13,116448
x7ncQhZ1,8560,Aug-18,116449
X7OdujaveAy,1403,Jul-14,116450
X7OG33umPUdrg,4468,May-11,116451
X7ouV_fs4GlNp,4632,May-13,116452
x7p9DGAa5S,7217,Jun-20,116453
X7pM83u5pYYA6,9310,Dec-16,116454
X7Q_935,1005,Sep-02,116455
x7qmprxwTDDze9,5561,Dec-06,116456
x7RieRL5Di-MV,959,Nov-17,116457
x7RQIlcMtwY47,470,Feb-16,116458
X7Rzrz6G,120,Jan-16,116459
X7s82p_D-yKsyvHF_U,8670,Nov-03,116460
x7uGdtMh-mRb,6075,Dec-10,116461
X7vK3O6U262-U,1830,Jan-13,116462
X7vl5ogn,6052,Jul-01,116463
x7VzU7SxF2pj,5458,May-15,116464
X7x7YpEUXG0gB,9475,Jun-04,116465
x7XDgWvEo8DCEm982,2959,Mar-11,116466
X7XiyX2NiAZpspFL,1090,Mar-12,116467
x7xTh8eCHV0OKDg,6893,Jan-03,116468
x7y_Xv4Jw3FuLH,2644,Aug-21,116469
x7Y63I3p_MRcx,795,Oct-10,116470
x7ZmbXXDD5k,9421,Apr-21,116471
X7ZQCZrqiA,5630,Jun-00,116472
x8 bOr-vQt7FD0P2Ki,7824,Feb-19,116473
X8-gfzF1FTBW,9102,Mar-19,116474
X80O0bt8RE,433,Dec-04,116475
x80OO8wGEbFd3NxHGn,6421,May-20,116476
X80opcl,9347,Jan-13,116477
X815MwYH,2721,Sep-15,116478
X81V50TMMyfKLwxv,5390,Mar-06,116479
x83ZB_X-Njvq9Wz,8389,Aug-00,116480
X84cni_E4l,2568,Jul-06,116481
x84nYFE4KwI,67,Oct-08,116482
X84v0AGjsOZY xIrsK,9704,Oct-11,116483
x86UAQ9eM25O,133,Oct-16,116484
X86ZhaXqL39,1991,Sep-03,116485
x877ZR_invSgE303OT,2217,Jul-07,116486
X87vTRURgrV,787,Feb-06,116487
X88HP-ZkNfri,3840,Nov-16,116488
X8981pKYjuR5uj,4167,Aug-07,116489
X89NyUyy,3414,Jun-22,116490
X89vTM296Jflhpj9N,9793,Apr-14,116491
x8a6Pujg_50KHno ,2778,Dec-04,116492
X8alTomw,39,Dec-10,116493
X8ArLV6WinP,299,Dec-12,116494
x8B5h6rZbuzK,7097,Jul-19,116495
X8CDPaV3J8,7109,Jul-14,116496
x8D1sPNsy209,7252,Jan-14,116497
x8D3kVc,5695,Dec-12,116498
x8eEf9wTJf6mt6Dqci,2113,Oct-06,116499
x8et5T08ca,2884,Oct-01,116500
x8fEOXlYphAU,5058,Aug-13,116501
X8FgaZN4tIFjn,6076,Apr-10,116502
X8g6CU9tDJhbCf,3680,Feb-10,116503
x8gYStYoH,4780,Dec-09,116504
X8GZp-VHn aBEmzP,4182,Nov-16,116505
X8HaO3t,2257,Jul-11,116506
x8J0PUSYx,8809,Aug-02,116507
x8JNitwMImgT5,3591,Jul-19,116508
X8K2N_ dN_2WbXfl,478,Oct-18,116509
x8KHTh HvDhwtDA0,2515,Jan-00,116510
X8KitX3JDDrc,7527,Aug-17,116511
x8KJVBsaWE,5985,Feb-03,116512
X8kujLb,6093,Oct-10,116513
x8MMmmoAgBsYGjZ,896,Oct-00,116514
X8NjlSG7c,3182,Sep-06,116515
x8NKYBE cQp9nD,7989,Jul-01,116516
X8nNd7T6xISlB,1084,Apr-11,116517
X8NTbTuCWxkivu,5635,Mar-08,116518
x8nU0j_w,4081,Mar-23,116519
X8pVFnh9B,3119,Sep-10,116520
X8qM aYkFchh,7726,Jan-08,116521
X8QO1r68Y,933,May-04,116522
x8RB4h0AwxZb,4580,Mar-15,116523
x8ReujKkB -8m,6287,Sep-07,116524
X8RStUNDWNar,8894,Feb-12,116525
x8s0lF0GTcb63uQ,6534,Dec-09,116526
x8UMxymiG,7043,Jan-18,116527
x8vDE-SvjWW8snZ,3530,Apr-22,116528
x8VKq0KPhbrbTW9usv,7944,Dec-11,116529
x8VQmRg,5369,Jan-17,116530
x8W1KqK7Qum03wifN,1467,Apr-11,116531
X8Wx-VNjQJhs,7232,Dec-19,116532
X8xD59eCR,5752,Dec-22,116533
x8Y7QuU,8324,Jun-06,116534
x8YltnmAW0SP_9vSRv,8894,Jun-06,116535
X8zttf ,792,Mar-09,116536
X9 ZuZWZQtXudV_,2351,Apr-01,116537
X909h7DV06rWfU,375,Jan-10,116538
X90A-BW_Xb1t,1226,Oct-09,116539
X92KO_fVZ6qBQ3xHsE,7791,Dec-02,116540
x93hSKc1Mizlic1XhI,2624,Apr-16,116541
X95JWI5yt7cgWRTvL,299,Sep-07,116542
x96RIgDvEHWXlO,5206,May-02,116543
X9aDSBHDD1SsMqz,6148,Oct-15,116544
X9amYLG 5Ff,6856,Apr-12,116545
X9b oBN5Ajg1uKom,2024,Sep-01,116546
X9bhxqgCecYwk63,7331,Nov-09,116547
x9BO4eXigo2PW_,5114,May-17,116548
X9bYGLXhteDWYRqhT,7287,Apr-07,116549
x9cG5AELIN8ZHCgKY1,231,Sep-13,116550
X9d1MtC,2112,Jun-14,116551
x9drMomRr0SK4t,6928,Jan-02,116552
X9ECKQC,5761,May-11,116553
X9fFZKdh5T-e,8795,Jun-21,116554
x9FOhNeC5,3864,Jun-16,116555
X9Fp0vyD2ZRP,9488,Jan-03,116556
x9FV4dJ,6557,Aug-09,116557
X9GCwyJNPPrnDCiLR,5127,Mar-19,116558
x9HB5Rx,5841,Jun-04,116559
X9IeJvzKmscZrlg,60,Jul-05,116560
X9iOOiBegw,8185,Jan-13,116561
X9iXM-plpj4,8134,Oct-04,116562
X9Jfkub_uwOrDQuVYT,2739,Sep-05,116563
x9jXrFpxmp6e5,140,Jul-11,116564
X9lbJ JEhtuDBsX,2896,Oct-08,116565
X9luPVZZY6TyrBnJ,7346,Jan-18,116566
X9mgc lap,7220,Jun-02,116567
X9MgTqq5jw8rfwdy,4239,Apr-17,116568
X9mUi6-CHEYqtwh,2173,Jan-09,116569
x9NbguTiQi9tI,2871,Oct-13,116570
x9NlMzfwVZ,1245,May-07,116571
X9obaGAQ,6139,Dec-17,116572
X9oFLFX,9344,Oct-15,116573
X9OLhKL,9231,Mar-10,116574
X9om8khS,4990,Feb-15,116575
x9OMr27i08d54q,1674,May-20,116576
X9PcMwG_2ZtWk3,4881,Feb-06,116577
X9pzGbK,2772,Oct-07,116578
x9QOlYG0OduST,6372,Jan-18,116579
X9R0AtvvShI2X,6459,Apr-13,116580
x9S6IxKTNgrWaI,2187,Oct-01,116581
x9SctXKwSh,3539,Aug-23,116582
X9sEMxpZGfPM9Nlyo3,5006,Oct-07,116583
x9SVYWrnaCNxMSsYUT,586,Apr-19,116584
x9twYoE,9703,Apr-06,116585
x9ugfG6I ,2301,Nov-01,116586
x9uhh83Ji_WfMfMgt2,3207,Sep-06,116587
x9UiC49,1993,Nov-20,116588
x9vkBlw,5415,Jul-17,116589
X9vNY rBxBpr,6834,Jul-07,116590
x9vSTOg,4317,Oct-17,116591
x9w83Tsp4JP8DQd8,5763,Jun-20,116592
x9waf-fiE T4HvIuUj,6025,Sep-11,116593
X9wAryw5_C_ QF9bwl,8046,Feb-13,116594
x9X2-liH,5352,Nov-23,116595
x9xaTRACU2,7855,May-10,116596
X9XD VKOys6wl7X,9776,Jul-16,116597
x9xHmGLx,5403,Nov-20,116598
x9XTKktdE,6779,Aug-09,116599
x9xv3pzIXMAlfwN,133,Dec-06,116600
x9XYKYm_UzL2r0lBHZ,9784,Mar-00,116601
X9y_NWzWJbRcWHI9,2675,Feb-19,116602
x9YG7ch,7096,Apr-22,116603
x9yOWJK0PVrBNzhQ,4298,Jan-05,116604
X9yum6Kmfzdxmg,2399,Oct-14,116605
x9z6ZYKd3vKjCODrH3,2412,Nov-13,116606
x9zYdTBuY,3213,Feb-21,116607
Xa gHNqdEAUFkLTYd,2783,Apr-09,116608
xA QimgQT,8022,Dec-09,116609
Xa TLni_Yl4m 7I5A,7743,Oct-06,116610
xa_qIR7W3iat,623,Aug-21,116611
xA_T1yDK,9279,Aug-12,116612
XA_wLPjSINA0ALuWSm,7156,Mar-09,116613
Xa1jV3Bs3vl,4676,Sep-16,116614
XA1jZYHQ,3234,May-23,116615
Xa1XBEneLVh VqdXx6,2285,Jul-06,116616
XA1zo46FwKJ-Gd11r,6330,Feb-05,116617
Xa2egwJc2J_,2772,Oct-10,116618
XA2rlIW73,6502,Jun-07,116619
Xa2vrpvIc6,5440,Jul-02,116620
Xa3JaSIBZCrY6,8511,Jan-14,116621
xA3Jtq846vMSRdCRp,9702,Aug-02,116622
Xa5089ouvHRVg,7987,Feb-14,116623
XA5Ay8 g,9500,Jun-22,116624
Xa5LkqU,3139,Aug-11,116625
xa5QYy33hTvsLz9BJ,4845,May-09,116626
xA5voaYAWGvnshooI,5861,Jun-22,116627
xA64a9bd-crc ,168,Oct-08,116628
XA7agc7VpcwbP2,849,Dec-21,116629
Xa8Xgi1mS6qWWgB1vO,1477,Oct-02,116630
xa97BfxFA9RjL,4333,Jan-15,116631
XA9dq3G,3275,Oct-20,116632
Xa9NcGQnZUu4gZw,8158,Dec-22,116633
Xa9q1qH64fUcx-kSZr,8686,Apr-14,116634
xAa5SELNs_Vf,6565,Jul-15,116635
xab8bxtlAfvd4Qr,2668,Jan-06,116636
xaBECz7Hf,9541,Apr-13,116637
XabqzqIshRXj,6676,May-21,116638
xAbRP-Kehuvx8RMGI,3451,Mar-00,116639
XAbRrxx6NMJtfO2LAw,4432,Jan-08,116640
XaBTekRmu-qY_AF,8150,Nov-05,116641
XAbxGHlRKj,598,May-08,116642
XaC4Nk_VcxWL,9708,Apr-01,116643
XACbFdZ7_BXW,6578,Aug-23,116644
xACHAA6ycd,6124,Mar-15,116645
XacLEdnMkrTv5,1598,Jan-00,116646
XAcLKEbQD9j9YH,9336,Oct-01,116647
XAcQZhE24gw3a9hv,4330,Oct-05,116648
XAD D01wiDcxVNfxz,9089,Nov-22,116649
XAdeLxs9ABEDHkf,57,May-09,116650
xAdKLH8E svw7A_,1715,Jun-05,116651
XadkXySK7,5653,Jun-01,116652
xAE-ZhZ,8452,May-17,116653
XAe0Gp7BUm nvN-,7381,Nov-09,116654
xae9a04rw,9003,Oct-16,116655
xaee4xpOlHJXwa7,296,Mar-17,116656
xAEOkW7rBMq,2341,Jul-00,116657
xaezOONaC J,1615,Feb-22,116658
xaFEphPSO,7145,May-05,116659
xAFiDBdL8Tj-PhzU,9541,Dec-01,116660
XAfxWe2,1665,Jul-09,116661
XaFXy-sQxyO4bL,7365,Sep-19,116662
xAGbU2-I78HYGiQ64,8429,Jan-16,116663
XAGKAS5ZjZXBhVeA,9470,Sep-18,116664
xaGltftB-G7E2LV8Z,1808,Jun-04,116665
XAgmienDwPhyh83U,1302,May-21,116666
xaHCbZEkmX5dd7Za,6675,Apr-18,116667
XahVldWbGX6,1962,May-20,116668
xaIL2tE5n6CY,5819,Apr-05,116669
XAiMVUZDWHGH5IxHM,8038,Mar-06,116670
xAIO6YGF,1503,May-11,116671
xAivyz8VhfTBd,6665,Mar-17,116672
xAiW9g7dzbe q3iet,8668,Nov-06,116673
xAizez3_7,9311,Apr-07,116674
xAjH7dTHh,9080,Aug-20,116675
XaJyJpqwbo_5 NmPMK,9147,Nov-04,116676
xAkBSoKg8,7837,Feb-07,116677
XaKK70mR,7944,Oct-20,116678
xAL1X3arzL,9650,Apr-15,116679
xAlbdaKk8,4225,Apr-13,116680
XalTU1wx5OLp2yG,3595,Sep-23,116681
xAMdMDB,618,Oct-14,116682
xAN9ZlnVZ5oJTp,8583,May-10,116683
xANlMKC9YctRq5lU6I,1013,Oct-10,116684
XanwBAGyKQ3GIyIJr,6340,Dec-12,116685
xaoMgJdSjCg,9753,Mar-13,116686
xaoqPlp,5875,Aug-21,116687
xAorJPz,6820,Aug-14,116688
xaORUKpR1dig7TS,16,Oct-21,116689
xApAuQ60MjNt,5687,Dec-03,116690
xapg4_kNZYInEvO,985,May-11,116691
xapHuYoz,2412,Mar-01,116692
xapr1bZo1z gJC-F65,2683,Nov-06,116693
XAq4hjZ7yaTd45k,2193,Oct-19,116694
XAQa16FtQ9,6261,Feb-03,116695
xAQCUhoNHl7kNKmQ0b,6819,Jun-08,116696
XaQtG7BcXx,7759,Sep-03,116697
XAr7ZcL9e2ILqhiSX,3790,Nov-18,116698
xArbPmnBpft8,3295,Apr-21,116699
XARZDDgQneFKpilcO,5673,Feb-22,116700
XAsFQ5v3DEcYE2,4120,Aug-13,116701
xaSG2U7i,643,Dec-21,116702
xAshYB3y3RF7nvH s,8146,Jan-10,116703
XAsk5ciqvSc,3398,Oct-21,116704
XaT40GYOPF,3262,Sep-08,116705
XAtELVUiw1HNA54,9643,Aug-16,116706
XaTLGFun,5459,Nov-09,116707
xatTS8Ug,2590,Oct-07,116708
xAU6S V,5717,Nov-20,116709
xaUN8AV-XriGv_,684,Apr-01,116710
xAuNYq E,2121,Jan-06,116711
xAWgQsj_g,945,Jan-09,116712
xAwOTyt8yNONW,7018,Feb-09,116713
XaWrkRic,218,Mar-20,116714
xaWrPa9,4782,Dec-03,116715
xaXH3P-ACXvBRu,5625,Dec-18,116716
xaXtEpZxrah8Y2E,6217,Apr-01,116717
XaYeg-R,1853,Mar-18,116718
xAZ5amcMgV,6945,Sep-08,116719
Xaz7uIIj4ggOTl 1v,47,Dec-02,116720
XAZej3liAWrHPDFze,1278,Mar-20,116721
XaZGR9fnHDbr,996,Jan-06,116722
xAZsPef4cjz f,429,Jan-11,116723
xB hE5gqF Li,7627,Aug-17,116724
XB jfmBz5bA,5813,Aug-18,116725
xB l9uCwapZq,7788,Feb-00,116726
xB sv9N_4 jxP,4789,Aug-21,116727
Xb_a-Fnom-sT2E1H,7767,Sep-08,116728
Xb_jCPKNujNaa1,9804,Mar-07,116729
Xb-ZH4qI_QvMB X,6735,Apr-20,116730
xb0koV8hM-T,7848,Dec-15,116731
XB1KUFy57u8l,5787,Jan-23,116732
xB2Joz5XRQQGm1X,9070,Dec-01,116733
Xb2v8aUK76T1v,4396,May-13,116734
xb4ZXdA idR,3002,Apr-07,116735
xB50fKhZu1h8u ,4252,Jul-10,116736
xb51_RarG5dhE1zb,8681,Nov-06,116737
Xb5mb7LSET,9573,Mar-01,116738
Xb5S7f3htj,1108,Oct-00,116739
xb7q0PK7Luc,2052,Oct-10,116740
Xb7riIU7qOdFY,571,Jun-01,116741
xB7v2voSnH6,7740,Feb-19,116742
xb7zzsxt35joGY0,3577,Oct-17,116743
xB8nbyZtqA_,6532,Aug-22,116744
xB8s8RpO,1272,Jul-16,116745
xB9WZmxJS,5115,Feb-09,116746
XbA3XP94Z v1-5,8063,May-13,116747
xbB6B weYC_f,3874,Aug-13,116748
Xbb73dORQ-0epP,6178,Nov-08,116749
xBbH5cCCeqPKalYi,1084,Dec-19,116750
xBBm7Ja-SCg,4576,Feb-05,116751
xbBNG0s6jJGCsMZHV,461,May-14,116752
xBBQeuZw,4978,Apr-11,116753
xBBT6KsM1rH,8701,Sep-10,116754
XBbttuQ-e7,1767,Mar-18,116755
xBbU-Hn,8933,Dec-09,116756
xBbZ8F-KVv5I1Y,2199,Dec-18,116757
XBc3E3Cja,6975,Dec-02,116758
XbCAGIbvso8NoL_NG,5358,Dec-19,116759
XbcALQWnM8ubknq7uq,4604,Aug-03,116760
xbCFrKUPkF-KK,6016,Apr-07,116761
XbChGI8AkxMb,4860,Aug-10,116762
XbcPngSR dT,800,Feb-13,116763
xbcYYfMiAo0U,444,Jun-20,116764
xbdAG92,1787,Sep-08,116765
xBDbcG3DtzJ_C-Z  7,1826,May-21,116766
xbdf kwIZddi3,7047,Mar-21,116767
XBe cbdtrQ9ZP3,1903,Apr-05,116768
xBE3WGSwP2gia8,9225,Jan-12,116769
XBegvF6vHCSqcF,9856,Jan-17,116770
xBejL_vI,5697,May-22,116771
XBF5ovrqx4dSdtL,7581,Oct-14,116772
XBFKryaaXnGYEsQec,9553,Sep-05,116773
xbfl6Zx2,2479,May-16,116774
XbfvtWY,8537,May-18,116775
XBfzZXuqg-YntOdc,5255,Feb-02,116776
xbGI0-bpdq1Qx,667,Sep-13,116777
XbGWfxGV1XL_,9384,May-10,116778
XBH wkcmYSdSORfd,4581,Nov-08,116779
XBH-WKUSO,4059,Oct-23,116780
XbI5U5w9T8P,7316,Oct-12,116781
xbI5WNcGmBpW,7457,Nov-16,116782
XBIgBXn7,5832,Nov-18,116783
xbiUS3fOuC6dT,7136,May-11,116784
xBJda9v-_0hNnSM5f,7957,Jul-00,116785
XbJH4twHPJYn4QUl,6606,Jan-01,116786
xbK0PFMAfWW,8094,Mar-11,116787
XbKH211E4SuH8vA,282,Sep-22,116788
xBKsaLjLZZD-N3ocm,1852,May-07,116789
XBkyONy-aEu,3917,Aug-01,116790
Xbl ZzTDt,6140,Apr-02,116791
xbL0u_-iaIWB,4306,Jan-01,116792
xbl4LQ9jM7,5970,May-16,116793
xbLfKpDhCK,990,Aug-22,116794
XbmF78hnFe_,7063,Jun-09,116795
xBMQQlR_FAgTZMFwU,8192,Jan-21,116796
xbMrKl5,8869,Feb-08,116797
xBMvRGM-Gj13,1195,Sep-08,116798
xbn3TmuA,5799,Jul-14,116799
XbN5E8 rfr97SjU,2860,Jan-16,116800
XBn6h _fc Z,8610,Jul-11,116801
Xbn9IAC01uS,6126,Jan-06,116802
XBo0EPzn1gys7B,9486,Dec-09,116803
XBodulHONs5niUbr,892,Sep-12,116804
xbOfkhnxZ1IZ07,1243,Jan-04,116805
xBOhGGvjTqqz,4019,Apr-23,116806
xboPCeW52DKuX7N,2845,May-23,116807
XBoY3eVbz4bQ85,136,Jan-15,116808
XBoYZ83hy,265,Feb-07,116809
XBP 3x6X5TUn2b05ul,9207,Sep-07,116810
xbP1DRUIU,7841,Aug-05,116811
xbP2HUAGUPS,1353,Aug-23,116812
XBpbAmL-fP,6360,May-00,116813
xBPFm9lsb-HqNK5j3w,6834,Mar-15,116814
xbpHbhhoy4Kg_,1530,Apr-15,116815
xBPlKkP3j47Ud8,4173,Sep-07,116816
XBq_j2pN7PZ9uvE6,7273,Jan-16,116817
XBq4BT7ecU jftc,4235,Nov-18,116818
XbqisWmv fmIqYeLs,3531,Dec-03,116819
xbQtgjSnyN-N,4140,May-01,116820
XbqZGkRvQ,7999,Feb-03,116821
xBr 5CnpGKEOAuyT,7001,Jul-20,116822
XBr5uWocznLfei-0,8162,Oct-17,116823
xbRcg4MCq5vymQk,9305,Jan-15,116824
xbrNGc09m,3609,Mar-00,116825
xbS0EQ4WI NZs0Lb,8354,Aug-07,116826
XbSLYXwxkFW,52,Mar-15,116827
xbTcsLLYJMFFTdEV,4954,Nov-21,116828
XBTeK3Rs,9724,Oct-19,116829
xbtgQQunTBmydj,6644,Dec-19,116830
XbtmJpnkr,3645,Jun-03,116831
xbTnw681,6711,Jan-09,116832
XBUACWd1 vE7fU,224,Nov-16,116833
XBUdcrtJCVNoK6,9322,Jul-07,116834
xbUsmzJ,8736,Feb-18,116835
xBV9pjIZ,3062,May-15,116836
xbvtpAFsE-jI,5778,May-20,116837
xBw2t7jDrT0A,9970,Feb-05,116838
XbWEpnb9BNVViwL,723,Nov-23,116839
xBWesIfWWb0s,3230,Dec-23,116840
xbwsfA9j,3551,Jun-20,116841
XbWtjuns1cmN,2988,Nov-11,116842
XBwUbdN 67uNQOGA,9366,Oct-01,116843
xbwUfQTYK,5832,Feb-07,116844
XbX7NLZCC-St,3894,Sep-04,116845
xBxd2Q -rKe,9208,Jun-02,116846
xBXg2fhNSK3I30CCaF,9152,Jul-20,116847
xbXqjBYoSOpoUMlim,9578,Oct-13,116848
xBxXxUCU8LAzUbM,826,May-03,116849
xby KdQchTZ,996,Jul-16,116850
xbY2haSc,9146,Dec-08,116851
xbYB6JvQDV2Eli,9942,Oct-23,116852
XbYbhXEBB6rvxS,6414,Jul-08,116853
xbYpdX3upnO,7683,Jun-05,116854
xBYqEHhT2zOhlmc0X,227,Jun-12,116855
XbZ1Nxv1ZoXbmISK,6502,Feb-23,116856
xbZ5ZUuEPNaM5hC7,949,Dec-03,116857
xbzfoPgh DVwFGDYg,2072,Dec-05,116858
xbZQk9PnlL,2295,Jan-08,116859
xC 9q jNzedbBv,8963,Sep-21,116860
xC ict0ev,3011,Jul-04,116861
XC qgPXJeNX,3433,Jan-13,116862
XC_srguK,1865,Nov-17,116863
XC-wMZVvPLEhg19,553,Apr-10,116864
XC0G0cGX,8914,Nov-08,116865
xC0pPJPLVvQ1hGEQ,352,Oct-04,116866
xc0upaiqlaLB4i3o,1747,Oct-10,116867
XC1-Sb8jL,9430,May-12,116868
xC1f3VbFx497l x,9244,May-04,116869
Xc1LXQEs,2250,Jul-08,116870
XC1rM1D,9100,Sep-18,116871
xc1uO2jRJ,7096,Oct-08,116872
XC2K3Dh3DT,7294,Jan-18,116873
xc2kwmZ,2230,Dec-16,116874
xC39b-Ey_pJ,1659,Nov-19,116875
xC3nrOut,8514,Jun-21,116876
xc3R1_lGPoy,9996,Nov-21,116877
xC4QtNI,2813,Mar-18,116878
xC543i2aBL-gyj,314,Jan-06,116879
xC5GLZOV,2376,Jan-15,116880
XC5mn_Y_XE,3686,Nov-04,116881
xC5sy3xXSnY9VbO,7334,Sep-12,116882
Xc5TbBG99HFf7gjB6,1949,Aug-09,116883
xc5XjfnAEPuh0J,8346,Mar-09,116884
xC5YBBDcMrMVw,3040,Oct-04,116885
xC6b0XecGDS,639,May-15,116886
XC6drhbPAMSnYxst7T,9760,Mar-22,116887
XC77YPZG,3231,Nov-02,116888
xC7lS5hueKDgQJw1,3259,Apr-09,116889
XC7nKXd7xc19Se,8746,Jul-08,116890
XC7UT_eSjL9O3N,3045,Nov-16,116891
xc85urXYosLFdoz40o,8275,Jun-00,116892
Xc8AXhIHR5Zx3T,8938,Aug-07,116893
xC8dsms,3469,Jan-19,116894
xc8W sHPM,6068,Feb-18,116895
xC8yvr4xGuAxlYMm,1728,Aug-07,116896
xc9xDxqStDsaKPKgRD,7744,Nov-16,116897
xCa1zW67jn_tYToWe,6162,May-15,116898
XcaaRqmyuM0,3906,Feb-12,116899
xcAe6b0G3H_qucU8,6539,Aug-10,116900
XcarxAnI,3509,Aug-22,116901
xCaXl9Xj,3322,Apr-16,116902
xcaxUjhsE2,1563,Aug-17,116903
XcB9B7Og9z-_1C2on,2053,Dec-08,116904
xCbRY5CzgFzB0EJyzN,9360,May-07,116905
xCBtBJ_A3OsAf,8911,Nov-10,116906
XCBWfPilBZU,8910,Aug-10,116907
XCBwLfUb9FEAwqIo,568,Feb-05,116908
Xccer9od1owynsEC,7618,Apr-19,116909
xccm_e_MSO,6350,Oct-01,116910
xCCnBZe a7,2702,Nov-06,116911
Xccxm-rWLMPolMCWjd,3269,May-03,116912
xCD05in,3048,Oct-07,116913
XCD1mbX,44,Aug-01,116914
Xcd3AVL,853,Oct-17,116915
xCD4D5PcV3Sovmc,3615,May-13,116916
XCd5dwEtt,5620,May-05,116917
xCday5-4MzjUF8,3305,Jun-11,116918
xcDCK2RW0,3855,Nov-03,116919
xCDlAQgDPqBhW4ZN,4347,Jul-18,116920
XCdmDrH7vnr4zYVfmy,6146,Mar-22,116921
XCDqltk5y9,6404,Mar-06,116922
XCDRUBESnwPsmyJAz6,1434,Aug-02,116923
xceOnuTyS9rNpfId7,1841,Aug-06,116924
xcfcgL0vpEt5GkIEO,9893,Jan-17,116925
xCFg682-,1657,Jun-10,116926
XCfJU7uDODrkC5,9668,Dec-12,116927
xCfPREtg1Ec1EpAKq,1983,Aug-19,116928
XCG6XYid-WSzLf7 ,3819,Mar-22,116929
XCGaqsGEvX,4220,Mar-21,116930
xChaP2d9,9212,Apr-16,116931
XcHcB8Ja4CNbPiRaB,9843,Mar-23,116932
xchLcZZH,8124,May-09,116933
XchLhYi79ZOgk,6449,Feb-18,116934
XcHo8w8iF2xyQipJC,3420,Sep-21,116935
XcI5yfx,9938,Mar-03,116936
xcIaLIZU,3031,May-06,116937
Xcifgnbxv5Ux kQo7,6392,Mar-08,116938
XcisbaDu6H4zM,6254,Jul-00,116939
XCiuoPD-RakldB8,6742,Apr-16,116940
xcIURE4A1C Sll1d,3315,Jun-05,116941
xCIWX7uUnMaeT,7284,Sep-13,116942
Xcjc jZed6-1n,9162,Nov-15,116943
xCjg3CTjnnaEz,4554,Mar-11,116944
XCJu_3mE9C,9045,Oct-11,116945
xCjZsfG,3804,Jul-23,116946
xCkNRCXY,146,Jan-20,116947
xcL2fUObY,5620,Oct-08,116948
XCmewWm,9888,May-06,116949
xcMfyJaqBU9O,5421,Sep-01,116950
XcMhc45G4p,1949,Jan-20,116951
xcMKOwZ3HRPdPOxZn,8568,May-13,116952
xCmnzTI2GSvdFPEc_,3731,Jul-03,116953
xcmpUKD8FPQ7f7P,4109,Feb-12,116954
xCMsb_c j1,7099,Sep-16,116955
